    0.472618259266104612E+01   -0.188440618903823420E+01    0.328909688174468093E+08
    0.278983159519822710E+01   -0.181475717686343341E+01    0.328909688524051271E+08
    0.848606734326561529E+01   -0.203876561026752956E+01    0.328909688545971140E+08
    0.246074552867377694E+01   -0.173246857925473030E+01    0.328909688607634902E+08
    0.312142573984668736E+01   -0.184618618139268920E+01    0.328909688718386702E+08
    0.189451134057422266E+02   -0.229369524502484312E+01    0.328909688888110630E+08
    0.198513511711073232E+01   -0.169838883243147087E+01    0.328909688904181793E+08
    0.199579810866222274E+01   -0.170702019067119259E+01    0.328909689207707196E+08
    0.243819744341098854E+01   -0.177509325781180660E+01    0.328909689220063761E+08
    0.221121010243548577E+01   -0.171240669837689108E+01    0.328909689400781728E+08
    0.438130649597281074E+01   -0.186603422573518918E+01    0.328909689493706301E+08
    0.240590107224425376E+01   -0.177018982579800266E+01    0.328909690256025791E+08
    0.136172940239904197E+02   -0.217599753125632889E+01    0.328909690938226655E+08
    0.114095862318500227E+02   -0.218251570418549345E+01    0.328909690997067019E+08
    0.276543577669453766E+01   -0.175870103665588218E+01    0.328909691001249440E+08
    0.943693487559868416E+01   -0.206946319747387353E+01    0.328909691091086417E+08
    0.183752117200247795E+02   -0.228129506123591241E+01    0.328909691106791049E+08
    0.175225195836808290E+02   -0.227850798794747966E+01    0.328909691153515950E+08
    0.827805338366769483E+01   -0.210252523767357058E+01    0.328909691169357672E+08
    0.727102721918447958E+01   -0.206945220908168848E+01    0.328909691195839755E+08
    0.307276118824476496E+01   -0.178234155860713184E+01    0.328909691358962730E+08
    0.482759838730527235E+01   -0.189109887649499253E+01    0.328909691388875805E+08
    0.382546081584279252E+01   -0.190030572192329705E+01    0.328909691455348544E+08
    0.205569478717590215E+01   -0.171308474982680625E+01    0.328909691692870408E+08
    0.949434985091099470E+01   -0.213660343039669742E+01    0.328909691834437102E+08
    0.177202589542667894E+02   -0.226497629683833424E+01    0.328909692125711776E+08
    0.361505612836488188E+01   -0.182051002031390929E+01    0.328909692140154690E+08
    0.791967806322908707E+01   -0.202152881902607895E+01    0.328909692316502519E+08
    0.254667784598964886E+01   -0.178536508641546288E+01    0.328909692400139086E+08
    0.125641064119498829E+02   -0.215284542681366009E+01    0.328909692513527647E+08
    0.229130762341442784E+01   -0.175272021503104458E+01    0.328909692520957291E+08
    0.921824307178442659E+01   -0.212865902863073364E+01    0.328909692723800726E+08
    0.425810160184961450E+01   -0.186043464829012883E+01    0.328909692810302712E+08
    0.168956286131743880E+02   -0.226915306178235676E+01    0.328909692846920043E+08
    0.176055382259420696E+02   -0.227429265462440711E+01    0.328909692985351570E+08
    0.302420047032784689E+01   -0.183438609864879609E+01    0.328909693154390603E+08
    0.169605347784713167E+02   -0.226830005557950720E+01    0.328909693587484136E+08
    0.136345671224458442E+02   -0.222276514077865794E+01    0.328909693664750867E+08
    0.281247211582138590E+01   -0.181313638521814680E+01    0.328909693944189847E+08
    0.321969619174253818E+01   -0.185130530573614305E+01    0.328909694088367224E+08
    0.153516528647832242E+02   -0.221665612099092257E+01    0.328909694383093864E+08
    0.609293297324314675E+01   -0.202188467488204715E+01    0.328909694560637064E+08
    0.374583880665920965E+01   -0.189254691083556059E+01    0.328909694787732325E+08
    0.226603181842200296E+01   -0.172269894473348062E+01    0.328909694840126112E+08
    0.310559024741772571E+01   -0.184047881956807036E+01    0.328909695123201944E+08
    0.404599088127232154E+01   -0.184905538527659408E+01    0.328909695233471021E+08
    0.258965551351811563E+01   -0.174770863403620424E+01    0.328909695265926197E+08
    0.237041903365529771E+01   -0.173141254959671054E+01    0.328909695906154178E+08
    0.126196629482807943E+02   -0.220280419205051103E+01    0.328909695918257460E+08
    0.476387411715024989E+01   -0.188979859901702385E+01    0.328909695982843526E+08
    0.236947414198909811E+01   -0.173144695044703223E+01    0.328909695997623615E+08
    0.218975412233996503E+01   -0.172154159022271047E+01    0.328909696000999771E+08
    0.108359977905486851E+02   -0.211152826558480688E+01    0.328909696009879373E+08
    0.471463733792689244E+01   -0.188728155107453466E+01    0.328909696178353317E+08
    0.232997888268598397E+01   -0.175346478277107831E+01    0.328909696243882887E+08
    0.463263411470846975E+01   -0.188292082978304887E+01    0.328909696246267147E+08
    0.142348608343218181E+02   -0.219431749465785408E+01    0.328909696479675025E+08
    0.152189742190529085E+02   -0.221630150581177077E+01    0.328909696497768871E+08
    0.219160788519033822E+01   -0.172623343063818657E+01    0.328909696575946063E+08
    0.410358470496888827E+01   -0.185319477895243123E+01    0.328909696678269170E+08
    0.583100838773151686E+01   -0.200914563040194505E+01    0.328909696751199849E+08
    0.769763162045766691E+01   -0.201597021109274221E+01    0.328909696932935230E+08
    0.395903321213521009E+01   -0.184469029838364573E+01    0.328909697073366307E+08
    0.132845426337618271E+02   -0.221354881260425085E+01    0.328909697095290348E+08
    0.240375779632119091E+01   -0.176266018859171414E+01    0.328909697121581659E+08
    0.164762835295227106E+02   -0.225097753450619642E+01    0.328909697266935855E+08
    0.749019597030256268E+01   -0.207335503047930469E+01    0.328909697284053564E+08
    0.464837043978637432E+01   -0.194895988577495416E+01    0.328909697547425628E+08
    0.133149362633671888E+02   -0.217430580104590288E+01    0.328909697610142343E+08
    0.308104057337221615E+01   -0.183634492102639335E+01    0.328909697695689760E+08
    0.278414579916798122E+01   -0.180712545998717200E+01    0.328909697705918141E+08
    0.153769305112109453E+02   -0.224363938905147409E+01    0.328909697718095630E+08
    0.156370147945035018E+02   -0.222783655641542655E+01    0.328909697740830332E+08
    0.347442223010712281E+01   -0.186992750425106902E+01    0.328909697785131186E+08
    0.107890724849495747E+02   -0.211137576476997513E+01    0.328909697798436172E+08
    0.109845578106169928E+02   -0.211666429058797911E+01    0.328909697878354862E+08
    0.874333887473987303E+01   -0.205163062235181526E+01    0.328909697979645319E+08
    0.545139809943907050E+01   -0.192502786261759296E+01    0.328909697994020358E+08
    0.133132759164736054E+02   -0.217466851998181010E+01    0.328909698060544096E+08
    0.225401695902256849E+01   -0.172896421675638434E+01    0.328909698078016490E+08
    0.318152674047392825E+01   -0.184508970700809938E+01    0.328909698138705529E+08
    0.153199237515563382E+02   -0.222118148227485568E+01    0.328909698224759549E+08
    0.293741778461943648E+01   -0.177643135158283760E+01    0.328909698273783252E+08
    0.580742346055077441E+01   -0.194154170650915470E+01    0.328909698285212480E+08
    0.154944557229639521E+02   -0.222554988232850448E+01    0.328909698327965215E+08
    0.424843167603207483E+01   -0.192437051836485962E+01    0.328909698364159018E+08
    0.573147866486878321E+01   -0.200366603231577223E+01    0.328909698371599838E+08
    0.124652517902184581E+02   -0.215481551537556992E+01    0.328909698558052331E+08
    0.736074200272827905E+01   -0.206805440640946747E+01    0.328909698629006483E+08
    0.109053505583441392E+02   -0.211516769141923966E+01    0.328909698824024610E+08
    0.355847160070883062E+01   -0.187575271021894485E+01    0.328909698911982812E+08
    0.228466803687662345E+01   -0.173248314371413770E+01    0.328909699032737613E+08
    0.157951417514872752E+02   -0.223567528662220294E+01    0.328909699081839658E+08
    0.155527115944343315E+02   -0.222883219200886895E+01    0.328909699117853157E+08
    0.156172381419558288E+02   -0.224269081968419393E+01    0.328909699182152040E+08
    0.652102651529275068E+01   -0.203661039476082362E+01    0.328909699237299003E+08
    0.779453215265719379E+01   -0.208219854513082625E+01    0.328909699251011983E+08
    0.133983180425075439E+02   -0.221309820124192091E+01    0.328909699325064532E+08
    0.704194601881510973E+01   -0.205624029675635445E+01    0.328909699414674230E+08
    0.149181364723237451E+02   -0.221387037521197305E+01    0.328909699543877840E+08
    0.490031321624008065E+01   -0.196161496652477751E+01    0.328909699733934365E+08
    0.251084029541774489E+01   -0.177345045813038915E+01    0.328909699750432372E+08
    0.154658100105495393E+02   -0.223982441174638236E+01    0.328909699751305133E+08
    0.440249654703744397E+01   -0.193301010300131937E+01    0.328909699809966944E+08
    0.110236908299138943E+02   -0.211901021293283431E+01    0.328909699822814278E+08
    0.320615279643780582E+01   -0.184597454228421043E+01    0.328909699844703078E+08
    0.335484960250685971E+01   -0.180716117594961201E+01    0.328909699866165891E+08
    0.286762600021718939E+01   -0.181380186774140650E+01    0.328909699963601567E+08
    0.590771866625098596E+01   -0.201056037653210273E+01    0.328909699971579388E+08
    0.872207913598182571E+01   -0.210991987295652539E+01    0.328909700064913742E+08
    0.462707712329052967E+01   -0.194612459676303473E+01    0.328909700106028356E+08
    0.430425457329679695E+01   -0.192671993649972251E+01    0.328909700162802674E+08
    0.513304701434291477E+01   -0.197356109755369769E+01    0.328909700243604369E+08
    0.813198982234517054E+01   -0.203274598771446557E+01    0.328909700255697332E+08
    0.149113841402540928E+02   -0.223333510941766722E+01    0.328909700269100331E+08
    0.145491108376046014E+02   -0.222876815187990029E+01    0.328909700370708555E+08
    0.551760979639684201E+01   -0.192931183312236421E+01    0.328909700414659455E+08
    0.903582682076479671E+01   -0.206225355744715300E+01    0.328909700486649536E+08
    0.254493840936127658E+01   -0.174927483606495482E+01    0.328909700547248833E+08
    0.929805882429582375E+01   -0.212539831102190435E+01    0.328909700624822453E+08
    0.110076064198456294E+02   -0.211923723951566423E+01    0.328909700756418929E+08
    0.387453827435065001E+01   -0.189779927271043913E+01    0.328909700805629566E+08
    0.339058893380297866E+01   -0.186096470483954812E+01    0.328909700806931891E+08
    0.146188493214168780E+02   -0.220890009410494592E+01    0.328909700870786160E+08
    0.708471405322522951E+01   -0.199567090960301208E+01    0.328909701252117492E+08
    0.235078131723192607E+01   -0.174415062887516203E+01    0.328909701257674173E+08
    0.544219897296800337E+01   -0.192620030039168411E+01    0.328909701281753704E+08
    0.235146208985589977E+01   -0.174264569327804475E+01    0.328909701302796118E+08
    0.146018052937805027E+02   -0.222759764311463915E+01    0.328909701321783662E+08
    0.100298303843448089E+02   -0.209254891109973595E+01    0.328909701397197992E+08
    0.353176067139395178E+01   -0.187183402988223424E+01    0.328909701473700888E+08
    0.237641962349665503E+01   -0.174964400729260028E+01    0.328909701540433057E+08
    0.277699997706426149E+01   -0.176713112022018271E+01    0.328909701583777182E+08
    0.297392433143331925E+01   -0.178147231758911762E+01    0.328909701587682255E+08
    0.450662808904975432E+01   -0.187871700776371586E+01    0.328909701625896357E+08
    0.107146368273615167E+02   -0.215911141033568033E+01    0.328909701663415022E+08
    0.119586065729467670E+02   -0.218495638562187366E+01    0.328909701664849892E+08
    0.477499276173490816E+01   -0.195344847737164473E+01    0.328909701733445637E+08
    0.116497802484536805E+02   -0.217880204203290484E+01    0.328909701759058982E+08
    0.812934848975796598E+01   -0.209108804780351498E+01    0.328909701779748909E+08
    0.150575880210475948E+02   -0.222378480782586285E+01    0.328909701783196144E+08
    0.117717065277391857E+02   -0.214020752962557381E+01    0.328909701951288767E+08
    0.107342047425294442E+02   -0.215929882545189855E+01    0.328909701953684688E+08
    0.936032934016991547E+01   -0.207312117206134650E+01    0.328909701955799274E+08
    0.101820979257159721E+02   -0.209728574843098148E+01    0.328909701967793740E+08
    0.392378154024220516E+01   -0.190032744407653809E+01    0.328909702126679420E+08
    0.407016428042273759E+01   -0.185404668645180415E+01    0.328909702142150626E+08
    0.149821787816480256E+02   -0.222360594456803584E+01    0.328909702187137343E+08
    0.123965751938004338E+02   -0.215630990491100283E+01    0.328909702223063856E+08
    0.891271619728122921E+01   -0.211372464048171249E+01    0.328909702242128924E+08
    0.140598780616260228E+02   -0.219743601017723655E+01    0.328909702281421088E+08
    0.137031280619595268E+02   -0.218862110345029093E+01    0.328909702294473015E+08
    0.617877997686847458E+01   -0.195981032630353891E+01    0.328909702393193245E+08
    0.922435436544607512E+01   -0.206924660753461609E+01    0.328909702407894582E+08
    0.129798560187581842E+02   -0.220247569080497252E+01    0.328909702434149571E+08
    0.847016144072621557E+01   -0.210089568742014743E+01    0.328909702453892045E+08
    0.298437165636382717E+01   -0.178289243448175183E+01    0.328909702458698191E+08
    0.140103424758374437E+02   -0.221796764103285016E+01    0.328909702491160668E+08
    0.106615851364053018E+02   -0.211109495162963867E+01    0.328909702504905201E+08
    0.256489602349182544E+01   -0.175332791154662360E+01    0.328909702670617849E+08
    0.262793784426624333E+01   -0.175758643172139184E+01    0.328909702689022869E+08
    0.143732034416372265E+02   -0.220640856662843943E+01    0.328909702741030678E+08
    0.303331917090870151E+01   -0.182767828721261560E+01    0.328909702773774564E+08
    0.581795068121205894E+01   -0.194425226560096753E+01    0.328909702779315002E+08
    0.104561179529893238E+02   -0.210564828025650730E+01    0.328909702865958475E+08
    0.120967947666190625E+02   -0.218628197828562509E+01    0.328909702924895547E+08
    0.715659657530549254E+01   -0.199930624289914327E+01    0.328909702953192443E+08
    0.948385988909199007E+01   -0.212847972405879737E+01    0.328909702966666929E+08
    0.242002240285283721E+01   -0.174797968796885739E+01    0.328909702975969836E+08
    0.977898711942400922E+01   -0.213594401751723106E+01    0.328909702990771532E+08
    0.115946548331945731E+02   -0.213653227683381264E+01    0.328909703034534603E+08
    0.469817551719198789E+01   -0.194825724517687782E+01    0.328909703046484366E+08
    0.101283776988433765E+02   -0.214438363327811743E+01    0.328909703079523966E+08
    0.145840841009153870E+02   -0.222228069557535690E+01    0.328909703126368076E+08
    0.402221045789228260E+01   -0.185176869630022356E+01    0.328909703178904839E+08
    0.119270381584654999E+02   -0.218276763814971098E+01    0.328909703208927438E+08
    0.120651637224013619E+02   -0.214887507136163114E+01    0.328909703232725337E+08
    0.104470625362923535E+02   -0.210567729055456399E+01    0.328909703255741186E+08
    0.135928194129917408E+02   -0.218730090309981362E+01    0.328909703273917437E+08
    0.243251997927352326E+01   -0.174913128928514450E+01    0.328909703278273009E+08
    0.434754772013570356E+01   -0.187079921755645362E+01    0.328909703385505006E+08
    0.146371929856546785E+02   -0.221997340847201929E+01    0.328909703407849036E+08
    0.681778689502143553E+01   -0.204526535065677173E+01    0.328909703475525193E+08
    0.143323349996666884E+02   -0.220742945718070871E+01    0.328909703550376296E+08
    0.141141978694643733E+02   -0.221700845787427081E+01    0.328909703564992584E+08
    0.288691057838933274E+01   -0.177687104739467872E+01    0.328909703609385826E+08
    0.244845400554791670E+01   -0.175584433176339916E+01    0.328909703625167012E+08
    0.109985173765115718E+02   -0.216353899638935943E+01    0.328909703653506041E+08
    0.315014143543825798E+01   -0.179552647528515852E+01    0.328909703657322638E+08
    0.984197791073857076E+01   -0.208861832959800786E+01    0.328909703670943677E+08
    0.789507173031892151E+01   -0.208224518305766715E+01    0.328909703869131692E+08
    0.785700955541821333E+01   -0.202529833600727116E+01    0.328909703877741210E+08
    0.117183226287342190E+02   -0.217801714609863506E+01    0.328909703891315833E+08
    0.247467688978540279E+01   -0.175129493155826754E+01    0.328909703898177035E+08
    0.568365651900832258E+01   -0.193877655545145089E+01    0.328909703906767033E+08
    0.327039274509652378E+01   -0.184832712994867299E+01    0.328909703907263428E+08
    0.115092469286079222E+02   -0.217383918846106194E+01    0.328909703934956118E+08
    0.330028393740810211E+01   -0.185088952709516574E+01    0.328909703935812265E+08
    0.245612611173302886E+01   -0.175387375694911185E+01    0.328909704037193619E+08
    0.490306551605102658E+01   -0.195892360592203296E+01    0.328909704063741118E+08
    0.751030709029759080E+01   -0.206947667862219653E+01    0.328909704089228287E+08
    0.588419644893828675E+01   -0.200676083268665861E+01    0.328909704193737358E+08
    0.125652342266967878E+02   -0.216263541530373837E+01    0.328909704214423746E+08
    0.820650899958010172E+01   -0.209169769595415378E+01    0.328909704217145331E+08
    0.143755582225923391E+02   -0.221336396009266245E+01    0.328909704311986901E+08
    0.246788633307997562E+01   -0.175495004900198204E+01    0.328909704326764084E+08
    0.951621770596222660E+01   -0.212819474196855829E+01    0.328909704354489483E+08
    0.455460199921978059E+01   -0.193903016111471738E+01    0.328909704411565550E+08
    0.342318821277719865E+01   -0.186072009978385999E+01    0.328909704549268521E+08
    0.115732436429330896E+02   -0.217446094601875206E+01    0.328909704558593743E+08
    0.394903208042389364E+01   -0.184819180200355593E+01    0.328909704596396908E+08
    0.754820029129492287E+01   -0.207028450550833165E+01    0.328909704738121592E+08
    0.425118766681578020E+01   -0.192024397363844246E+01    0.328909704743706211E+08
    0.109997913656678250E+02   -0.216245664224620882E+01    0.328909704805455841E+08
    0.504305720654819023E+01   -0.190862417109622484E+01    0.328909704849810190E+08
    0.135010842900996835E+02   -0.218762344930453567E+01    0.328909704876074530E+08
    0.271080097839025447E+01   -0.176590492686380252E+01    0.328909704883013368E+08
    0.249544632757918894E+01   -0.175841443297481348E+01    0.328909704982488453E+08
    0.100484356875924057E+02   -0.214081876727295217E+01    0.328909705005044378E+08
    0.139866139902078093E+02   -0.220181154429709647E+01    0.328909705029952563E+08
    0.267258918045014404E+01   -0.178641226849753343E+01    0.328909705060180090E+08
    0.112754325680482275E+02   -0.216791812553467178E+01    0.328909705086472295E+08
    0.502281515280522939E+01   -0.196457289730447737E+01    0.328909705152278580E+08
    0.591800612851681240E+01   -0.195001131585956955E+01    0.328909705222761631E+08
    0.107737318162210904E+02   -0.215716259325967119E+01    0.328909705245143771E+08
    0.596495569178602736E+01   -0.195210031930864236E+01    0.328909705262264833E+08
    0.121403186026599670E+02   -0.215299689254365489E+01    0.328909705366191939E+08
    0.266921938604369391E+01   -0.178548994140329675E+01    0.328909705373954549E+08
    0.570317236280976037E+01   -0.199775524117725878E+01    0.328909705454806276E+08
    0.364035818074129036E+01   -0.182953378361720365E+01    0.328909705464400575E+08
    0.121799241255398947E+02   -0.215417514752111705E+01    0.328909705496074483E+08
    0.122649869200719746E+02   -0.218626438116852606E+01    0.328909705533553176E+08
    0.503472887834201721E+01   -0.190863125912522857E+01    0.328909705617651045E+08
    0.329832407879194811E+01   -0.180718407172078255E+01    0.328909705658158250E+08
    0.277798970767332554E+01   -0.179809568213998272E+01    0.328909705660841390E+08
    0.276637792583047704E+01   -0.179673683656804117E+01    0.328909705679528490E+08
    0.941588466680555136E+01   -0.212447682377889002E+01    0.328909705716768540E+08
    0.852742211606106970E+01   -0.204919361534797329E+01    0.328909705744477510E+08
    0.138391515946529449E+02   -0.220011457341177241E+01    0.328909705806396902E+08
    0.592411693307809628E+01   -0.195060601685799995E+01    0.328909705807776414E+08
    0.265961662151259048E+01   -0.176401161082235136E+01    0.328909705824440531E+08
    0.512099706328038717E+01   -0.196920623952052321E+01    0.328909705851539746E+08
    0.133252939399623891E+02   -0.218487496508655088E+01    0.328909705888546109E+08
    0.257776503228861564E+01   -0.176023314860240454E+01    0.328909705941712558E+08
    0.781333024515927210E+01   -0.207808375375690702E+01    0.328909705962476917E+08
    0.105148105434276324E+02   -0.210976889786552224E+01    0.328909706069185175E+08
    0.133741786954506274E+02   -0.218667882006161518E+01    0.328909706092729755E+08
    0.107349121228296838E+02   -0.211598045451351702E+01    0.328909706114569753E+08
    0.301131575645652472E+01   -0.178788485691214749E+01    0.328909706114947125E+08
    0.125169974157163093E+02   -0.216378293230357421E+01    0.328909706141747832E+08
    0.521030347450734599E+01   -0.191767761002560322E+01    0.328909706216991283E+08
    0.115469382632786672E+02   -0.217200097041293905E+01    0.328909706303950474E+08
    0.454486460288901384E+01   -0.193708105411318821E+01    0.328909706350465678E+08
    0.360335607700632110E+01   -0.182777216757504313E+01    0.328909706367668733E+08
    0.744974102087421652E+01   -0.206575351268575380E+01    0.328909706389642954E+08
    0.313129112921503960E+01   -0.183350760329698126E+01    0.328909706417146139E+08
    0.263202035009172919E+01   -0.177851384581406791E+01    0.328909706421851404E+08
    0.137174062875372957E+02   -0.220361841064299746E+01    0.328909706427182034E+08
    0.620417733162127671E+01   -0.196311094915304363E+01    0.328909706466022134E+08
    0.256816300898260685E+01   -0.176749357165280685E+01    0.328909706474415325E+08
    0.423331869190799814E+01   -0.191781151332140887E+01    0.328909706513151079E+08
    0.258491897647181412E+01   -0.177064341125761215E+01    0.328909706543619260E+08
    0.593024680692719652E+01   -0.195129849384045961E+01    0.328909706555443704E+08
    0.584693530919635052E+01   -0.200346421576778333E+01    0.328909706567606628E+08
    0.107022915273344221E+02   -0.215424465846934687E+01    0.328909706611957215E+08
    0.874288249662179062E+01   -0.205680118412948687E+01    0.328909706621957719E+08
    0.104657832564671534E+02   -0.214891585367887483E+01    0.328909706704709977E+08
    0.507796814227731907E+01   -0.191144389289833549E+01    0.328909706756398678E+08
    0.308388062291841258E+01   -0.182856565583282293E+01    0.328909706861666217E+08
    0.607442419821763213E+01   -0.201314601138670302E+01    0.328909706889288947E+08
    0.425796792364238286E+01   -0.186776827564691628E+01    0.328909706926137842E+08
    0.756230282456476299E+01   -0.206912648626976736E+01    0.328909706938922368E+08
    0.328843487632623699E+01   -0.180753758048858915E+01    0.328909706977505051E+08
    0.374365875931712422E+01   -0.188374405111544885E+01    0.328909706993131451E+08
    0.107379398816606280E+02   -0.215457875856295544E+01    0.328909707038022242E+08
    0.106418731893022915E+02   -0.215247592124907960E+01    0.328909707049293742E+08
    0.778352406553096454E+01   -0.207625868810069658E+01    0.328909707097379975E+08
    0.719965266166432016E+01   -0.200332513164245585E+01    0.328909707112643830E+08
    0.740258062563697816E+01   -0.201091469377366661E+01    0.328909707143755667E+08
    0.532757414080463843E+01   -0.197871410614579979E+01    0.328909707148584574E+08
    0.826416957123496054E+01   -0.209112189236916457E+01    0.328909707233402021E+08
    0.299561568460936467E+01   -0.181946749023690391E+01    0.328909707242076769E+08
    0.298474944213778182E+01   -0.181836531514994038E+01    0.328909707243647389E+08
    0.115371788432890821E+02   -0.213907046667004064E+01    0.328909707256152853E+08
    0.107592402416440596E+02   -0.211771763547286263E+01    0.328909707300969809E+08
    0.406162854354785186E+01   -0.190592132568704020E+01    0.328909707330563813E+08
    0.727134666970866217E+01   -0.205887043503443135E+01    0.328909707389366440E+08
    0.284342095542205486E+01   -0.180312777447600414E+01    0.328909707390565351E+08
    0.284731631044111522E+01   -0.177811099330316935E+01    0.328909707394466922E+08
    0.727062043440383743E+01   -0.205883936535038714E+01    0.328909707397007197E+08
    0.128271201025909924E+02   -0.217417871378742023E+01    0.328909707416825071E+08
    0.451915186763433852E+01   -0.188270724983925852E+01    0.328909707502951361E+08
    0.510597546690229098E+01   -0.191329644121844122E+01    0.328909707544040866E+08
    0.570657038744852940E+01   -0.194193874570071445E+01    0.328909707700334489E+08
    0.133764133571443242E+02   -0.219328887874822653E+01    0.328909707704088427E+08
    0.127944269869589373E+02   -0.217396364317343593E+01    0.328909707762995064E+08
    0.283601057397834921E+01   -0.180172248969537163E+01    0.328909707781630531E+08
    0.127178051169226798E+02   -0.218994352087419930E+01    0.328909707790475711E+08
    0.356821161796183395E+01   -0.182655339094035529E+01    0.328909707829260156E+08
    0.989587008620754638E+01   -0.213454663524613952E+01    0.328909707846716046E+08
    0.297103936290851278E+01   -0.178691840399004720E+01    0.328909707891929783E+08
    0.705395521034284378E+01   -0.205078562830522060E+01    0.328909707895454727E+08
    0.972323450107317733E+01   -0.213029035385747756E+01    0.328909707902058437E+08
    0.276657622108869816E+01   -0.179319817517206825E+01    0.328909707962809354E+08
    0.320930512291851100E+01   -0.183908250723878508E+01    0.328909708033364750E+08
    0.398543538141556697E+01   -0.190017480184030640E+01    0.328909708040658832E+08
    0.677743151447697745E+01   -0.204048301169111124E+01    0.328909708042516932E+08
    0.393607299595759397E+01   -0.189673276358302800E+01    0.328909708060237393E+08
    0.278229850516977750E+01   -0.179481375368031237E+01    0.328909708139581122E+08
    0.924062713407648495E+01   -0.207368149731690110E+01    0.328909708153608330E+08
    0.540310574368224028E+01   -0.192814808313652186E+01    0.328909708243487664E+08
    0.631971701937648422E+01   -0.196906008837318591E+01    0.328909708290773369E+08
    0.110434863875531892E+02   -0.212662703423412847E+01    0.328909708293524347E+08
    0.748959097389033346E+01   -0.206563606770075925E+01    0.328909708309886232E+08
    0.854927873417239503E+01   -0.209862492287431524E+01    0.328909708322161250E+08
    0.280633262548423712E+01   -0.179737356186997044E+01    0.328909708337244801E+08
    0.332013272439616758E+01   -0.184862265062314179E+01    0.328909708358506709E+08
    0.345342347079239254E+01   -0.181956031295597409E+01    0.328909708391352519E+08
    0.766248027723128633E+01   -0.202118649838438724E+01    0.328909708418108970E+08
    0.129605627393134828E+02   -0.219103223953615478E+01    0.328909708462183438E+08
