    0.168129019837167505E+03   -0.720727443695068359E+00   -0.115915506823003620E+09   -0.672961146725133741E+01    1
    0.209919986657803889E+03   -0.769011497497558594E+00   -0.112790185176632121E+09   -0.673086146725131940E+01    1
    0.686598834786245078E+02   -0.549825906753540039E+00   -0.112211944567954451E+09   -0.673211146725131560E+01    1
    0.107027288780770220E+03   -0.642694473266601562E+00   -0.107443904470061913E+09   -0.673336146725134910E+01    1
    0.789567336030556266E+01   -0.173971891403198242E+00   -0.876977526404597908E+08   -0.673461146725132576E+01    1
    0.781726300639334593E+01   -0.180219888687133789E+00   -0.823128487861359566E+08   -0.673586146725130686E+01    1
    0.535963133140313186E+01   -0.118668079376220703E+00   -0.771163844036165774E+08   -0.673711146725131993E+01    1
    0.449183319433376596E+03   -0.995877027511596680E+00   -0.675805552911188453E+08   -0.673836146725131080E+01    1
    0.644660852071731085E+02   -0.615634918212890625E+00   -0.624931910730573162E+08   -0.673961146725128035E+01    1
    0.273759818488820059E+02   -0.462636470794677734E+00   -0.560723026549908668E+08   -0.674086146725127922E+01    1
    0.594683532476506613E+02   -0.618811607360839844E+00   -0.532211042031951919E+08   -0.674211146725131361E+01    1
    0.360392651934748827E+02   -0.530447721481323242E+00   -0.490883654894925505E+08   -0.674336146725134267E+01    1
    0.274593156058993166E+02   -0.496622323989868164E+00   -0.411094796796126217E+08   -0.674461146725131755E+01    1
    0.452808970413908440E+02   -0.622202873229980469E+00   -0.303852146507659853E+08   -0.674586146725127911E+01    1
    0.241036239489041634E+03   -0.993276119232177734E+00   -0.196246333480577841E+08   -0.674711146725130373E+01    1
    0.608467831974376310E+02   -0.742497444152832031E+00   -0.122249909898792729E+08   -0.674836146725131147E+01    1
    0.352318299143754075E+03   -0.110471749305725098E+01   -0.115365560938512478E+08   -0.674961146725130234E+01    1
    0.361571673121125116E+03   -0.112462234497070312E+01   -0.834693739190685470E+07   -0.675086146725130209E+01    1
    0.726490826820724855E+01   -0.364228248596191406E+00   -0.440387646154515259E+07   -0.675211146725131339E+01    1
    0.640369234864516113E+01   -0.359288692474365234E+00   -0.522646840106368181E+06   -0.675336146725131403E+01    1
    0.234440837502518740E+01   -0.183722019195556641E+00    0.183016075433920324E+07   -0.675461146725129868E+01    1
    0.478326514076406752E+02   -0.765280961990356445E+00    0.232484826651438465E+07   -0.675586146725132686E+01    1
    0.258419346926304634E+02   -0.666713476181030273E+00    0.610768462674813997E+07   -0.675711146725132661E+01    1
    0.118604674422108062E+03   -0.987336874008178711E+00    0.802210773756084777E+07   -0.675836146725132991E+01    1
    0.131710332567518620E+02   -0.567711114883422852E+00    0.107054283451363184E+08   -0.675961146725132878E+01    1
    0.614635964225867042E+03   -0.137372088432312012E+01    0.122710555368428174E+08   -0.676086146725131698E+01    1
    0.106294685169694432E+03   -0.100575995445251465E+01    0.130207461545670833E+08   -0.676211146725133627E+01    1
    0.570396939959346039E+00   -0.674533843994140625E-02    0.140857127746461034E+08   -0.676336146725133069E+01    1
    0.143581830374202246E+01   -0.177224159240722656E+00    0.142440200404665098E+08   -0.676461146725133489E+01    1
    0.431725215170476417E+03   -0.131764769554138184E+01    0.144313521418623179E+08   -0.676586146725132398E+01    1
    0.952153211779758757E+00   -0.109570026397705078E+00    0.151450240370380953E+08   -0.676711146725131130E+01    1
    0.417503906497218452E+03   -0.132594394683837891E+01    0.158790248383573815E+08   -0.676836146725129506E+01    1
    0.464258101357474573E+03   -0.136201691627502441E+01    0.169806318406991065E+08   -0.676961146725130103E+01    1
    0.304394682413866446E+01   -0.347788810729980469E+00    0.174139802396129146E+08   -0.677086146725133631E+01    1
    0.419904671536419698E+03   -0.135438895225524902E+01    0.181421782361887842E+08   -0.677211146725133428E+01    1
    0.494793282380127380E+03   -0.139144301414489746E+01    0.182091559295293838E+08   -0.677336146725134647E+01    1
    0.355170181107422112E+01   -0.399327993392944336E+00    0.194014592984554172E+08   -0.677461146725134533E+01    1
    0.237787746045400228E+01   -0.336726188659667969E+00    0.204619813189448379E+08   -0.677586146725131666E+01    1
    0.783296208620085821E+02   -0.103185844421386719E+01    0.208287338320526965E+08   -0.677711146725130842E+01    1
    0.362975171230558544E+02   -0.876920223236083984E+00    0.210593657114184648E+08   -0.677836146725132949E+01    1
    0.467926561331092949E+00   -0.470871925354003906E-01    0.213111366336572729E+08   -0.677961146725134256E+01    1
    0.294201967419284216E+01   -0.392340898513793945E+00    0.216031898466647565E+08   -0.678086146725131744E+01    1
    0.102835460373153520E+01   -0.195848464965820312E+00    0.216220371970283836E+08   -0.678211146725131631E+01    1
    0.216018118961005996E+02   -0.785186290740966797E+00    0.219297872586478218E+08   -0.678336146725130540E+01    1
    0.354882116080282084E+00   -0.181427001953125000E-01    0.228097445920956433E+08   -0.678461146725128827E+01    1
    0.873363446516722242E+01   -0.620607376098632812E+00    0.228544231835879385E+08   -0.678586146725131290E+01    1
    0.234130675299280249E+02   -0.818115711212158203E+00    0.229703127708814256E+08   -0.678711146725131353E+01    1
    0.603285411351513545E+01   -0.553730249404907227E+00    0.231640344117324911E+08   -0.678836146725130707E+01    1
    0.838085075593449801E+03   -0.159318900108337402E+01    0.233594636938175596E+08   -0.678961146725129261E+01    1
    0.464154636488867833E+01   -0.508672952651977539E+00    0.234935484033912346E+08   -0.679086146725129680E+01    1
    0.448271608064241036E+02   -0.960373163223266602E+00    0.235368596824440509E+08   -0.679211146725132142E+01    1
    0.196795394535413131E+02   -0.793612241744995117E+00    0.235700429388481863E+08   -0.679336146725133982E+01    1
    0.764338754113784944E+02   -0.107230710983276367E+01    0.235879713085070848E+08   -0.679461146725134402E+01    1
    0.303054940230222769E+02   -0.881961107254028320E+00    0.236325886723863631E+08   -0.679586146725134110E+01    1
    0.981174352068813675E+02   -0.113416600227355957E+01    0.240618744665780701E+08   -0.679711146725135062E+01    1
    0.261727179759505013E+01   -0.417051553726196289E+00    0.244984573679875769E+08   -0.679836146725135304E+01    1
    0.116991828061231715E+03   -0.118170690536499023E+01    0.245520481914149262E+08   -0.679961146725133236E+01    1
    0.137438489257085839E+01   -0.301602363586425781E+00    0.248161633270305693E+08   -0.680086146725132767E+01    1
    0.240933842585670192E+03   -0.135449528694152832E+01    0.252602224193129875E+08   -0.680211146725132831E+01    1
    0.314397584242634920E+00   -0.400023460388183594E-01    0.253476853407547772E+08   -0.680336146725132007E+01    1
    0.279696315072228086E+00   -0.207178592681884766E-01    0.254455304502778016E+08   -0.680461146725133403E+01    1
    0.852197164484489122E+03   -0.166522383689880371E+01    0.262018135327743888E+08   -0.680586146725134000E+01    1
    0.550827725336732357E+02   -0.107142114639282227E+01    0.266308249205430932E+08   -0.680711146725129623E+01    1
    0.186623995655848463E+01   -0.404793262481689453E+00    0.268990726490512602E+08   -0.680836146725129954E+01    1
    0.791155596795065748E+02   -0.115801930427551270E+01    0.269866517308281586E+08   -0.680961146725132327E+01    1
    0.294759707414719907E+01   -0.496215581893920898E+00    0.270656841160952151E+08   -0.681086146725132302E+01    1
    0.499214291918374720E+01   -0.607452392578125000E+00    0.274107755522743016E+08   -0.681211146725132899E+01    1
    0.799642389435460843E+00   -0.259669065475463867E+00    0.274319294208214916E+08   -0.681336146725129410E+01    1
    0.143548373731318524E+01   -0.382622718811035156E+00    0.279010247538659573E+08   -0.681461146725129119E+01    1
    0.145416840087751183E+03   -0.133063817024230957E+01    0.282298933861217089E+08   -0.681586146725131137E+01    1
    0.504403095713527083E+01   -0.635807514190673828E+00    0.282761321908863932E+08   -0.681711146725130579E+01    1
    0.376162963945969686E+01   -0.581679105758666992E+00    0.283677989837580845E+08   -0.681836146725129044E+01    1
    0.272367043864081779E+02   -0.980604410171508789E+00    0.284385078545576930E+08   -0.681961146725128486E+01    1
    0.590826136004676414E+03   -0.166045403480529785E+01    0.285269750466622598E+08   -0.682086146725131837E+01    1
    0.298481331498307689E+00   -0.113856077194213867E+00    0.286250119890564233E+08   -0.682211146725131545E+01    1
    0.891620517567173465E+01   -0.761603832244873047E+00    0.286583137556427419E+08   -0.682336146725130455E+01    1
    0.183799251548009948E+03   -0.141537904739379883E+01    0.290298232706694566E+08   -0.682461146725130874E+01    1
    0.262661199730735806E+01   -0.536313295364379883E+00    0.290424916450826190E+08   -0.682586146725129073E+01    1
    0.112123632873707439E+02   -0.860472917556762695E+00    0.298954666397017464E+08   -0.682711146725130735E+01    1
    0.971436371963583123E+00   -0.390129089355468750E+00    0.300449966941715665E+08   -0.682836146725129822E+01    1
    0.612406282802182318E+02   -0.122717595100402832E+01    0.300928559498110823E+08   -0.682961146725128998E+01    1
    0.134396933151638251E+03   -0.140070462226867676E+01    0.300968743735781014E+08   -0.683086146725128618E+01    1
    0.166903344078822791E+02   -0.953304290771484375E+00    0.301123909064305946E+08   -0.683211146725127261E+01    1
    0.117277403991634035E+02   -0.892655611038208008E+00    0.303202815513780080E+08   -0.683336146725130700E+01    1
    0.963845883713481498E+03   -0.187644267082214355E+01    0.303270275648318194E+08   -0.683461146725131918E+01    1
    0.189683294569455208E+00   -0.111595153808593750E+00    0.305031211706677042E+08   -0.683586146725130650E+01    1
    0.101115164729564952E+02   -0.876011133193969727E+00    0.305442728108845912E+08   -0.683711146725128494E+01    1
    0.190035640173823950E+02   -0.101578068733215332E+01    0.306913470220612772E+08   -0.683836146725128380E+01    1
    0.704097634050370687E+02   -0.130821132659912109E+01    0.308444270070295148E+08   -0.683961146725128977E+01    1
    0.231890784184519833E+00   -0.169468402862548828E+00    0.308523935770639665E+08   -0.684086146725129751E+01    1
    0.290728990559286160E+02   -0.112044858932495117E+01    0.308973096976475492E+08   -0.684211146725130614E+01    1
    0.799469886180461344E+03   -0.188083696365356445E+01    0.309308347204192765E+08   -0.684336146725131567E+01    1
    0.409399746730581285E+03   -0.171963691711425781E+01    0.309339526492821351E+08   -0.684461146725132519E+01    1
    0.121301585378229134E+03   -0.144043421745300293E+01    0.309727558969970942E+08   -0.684586146725132672E+01    1
    0.555553417360873993E+02   -0.127208065986633301E+01    0.310403795153549910E+08   -0.684711146725130515E+01    1
    0.637860408950515456E+01   -0.822820425033569336E+00    0.311111292470727526E+08   -0.684836146725128891E+01    1
    0.703085254695997630E+01   -0.855295419692993164E+00    0.312638964369882606E+08   -0.684961146725128955E+01    1
    0.115019339480854466E+00   -0.720419883728027344E-01    0.312737426356782988E+08   -0.685086146725130174E+01    1
    0.304295520975000748E+02   -0.116865038871765137E+01    0.313415336997123845E+08   -0.685211146725130060E+01    1
    0.836024793443447493E+03   -0.194016432762145996E+01    0.313835215689672455E+08   -0.685336146725129147E+01    1
    0.454749700635439869E+01   -0.780796051025390625E+00    0.314113404731226675E+08   -0.685461146725130277E+01    1
    0.108168461260910433E+02   -0.959484815597534180E+00    0.314353801741040573E+08   -0.685586146725128387E+01    1
    0.559545641132387004E+03   -0.185603070259094238E+01    0.315009995544731133E+08   -0.685711146725130849E+01    1
    0.110127310195867567E+01   -0.524106025695800781E+00    0.316259723545543402E+08   -0.685836146725130824E+01    1
    0.379386413309626525E+01   -0.767653942108154297E+00    0.316402682393866666E+08   -0.685961146725128224E+01    1
    0.213515138645669218E+02   -0.113215470314025879E+01    0.317033931491646729E+08   -0.686086146725129442E+01    1
    0.691490996107393119E-01   -0.200316905975341797E-01    0.317105101151271053E+08   -0.686211146725130838E+01    1
    0.178431252251429783E+03   -0.161753964424133301E+01    0.317637368818725795E+08   -0.686336146725129570E+01    1
    0.407045969996926771E+00   -0.352274179458618164E+00    0.317791164558678865E+08   -0.686461146725127946E+01    1
    0.141152934971537736E+02   -0.105490422248840332E+01    0.317886672214587294E+08   -0.686586146725128454E+01    1
    0.473235503429640936E+01   -0.829780817031860352E+00    0.317929973220831007E+08   -0.686711146725127630E+01    1
    0.170040757487096839E+01   -0.627833604812622070E+00    0.318027239746038206E+08   -0.686836146725126806E+01    1
    0.547654517918852122E+02   -0.136664342880249023E+01    0.319040220005256422E+08   -0.686961146725125893E+01    1
    0.528557304672410577E+01   -0.867487668991088867E+00    0.319099979603197463E+08   -0.687086146725129332E+01    1
    0.925469771317725565E+00   -0.527113914489746094E+00    0.319363266149353869E+08   -0.687211146725134103E+01    1
    0.462275523340646544E+03   -0.187785840034484863E+01    0.319488906023761332E+08   -0.687336146725135499E+01    1
    0.781534278987013749E+03   -0.204880952835083008E+01    0.321368729849279299E+08   -0.687461146725131744E+01    1
    0.166741884808424135E+01   -0.674517631530761719E+00    0.321557805043477193E+08   -0.687586146725129144E+01    1
    0.315621087436432468E+02   -0.128774380683898926E+01    0.321570322145621218E+08   -0.687711146725131428E+01    1
    0.418496607919439212E+00   -0.426220178604125977E+00    0.322537065562020764E+08   -0.687836146725133535E+01    1
    0.257410378866615929E+03   -0.180793237686157227E+01    0.322820715592055768E+08   -0.687961146725132355E+01    1
    0.264916964315451480E+03   -0.183318519592285156E+01    0.323452241744426228E+08   -0.688086146725131531E+01    1
    0.527938885829160043E-01   -0.734922885894775391E-01    0.323906408960283808E+08   -0.688211146725130885E+01    1
    0.970750259548751728E+03   -0.219744563102722168E+01    0.324428681263512149E+08   -0.688336146725131126E+01    1
    0.254304696386322249E+01   -0.820851564407348633E+00    0.324438292975946143E+08   -0.688461146725133410E+01    1
    0.289571219379229774E+03   -0.188982200622558594E+01    0.324478655977807157E+08   -0.688586146725134185E+01    1
    0.112998441215853358E+02   -0.113403630256652832E+01    0.324502190974201746E+08   -0.688711146725135137E+01    1
    0.294655030465829952E+03   -0.189689040184020996E+01    0.324550612188361883E+08   -0.688836146725132359E+01    1
    0.530697690341013772E+00   -0.530947923660278320E+00    0.325063206036483645E+08   -0.688961146725132156E+01    1
    0.210728230391938993E+02   -0.129498982429504395E+01    0.325213321767425835E+08   -0.689086146725134618E+01    1
    0.288176460936459087E+02   -0.137141251564025879E+01    0.325361488412104435E+08   -0.689211146725133350E+01    1
    0.246925513535908792E+01   -0.846027374267578125E+00    0.325439985856207088E+08   -0.689336146725131105E+01    1
    0.518832120959928744E+01   -0.100432944297790527E+01    0.325573722000378557E+08   -0.689461146725129126E+01    1
    0.603436784654459302E+03   -0.212931990623474121E+01    0.325658170120467395E+08   -0.689586146725131766E+01    1
    0.551348389422015543E+03   -0.214202737808227539E+01    0.326284948937503248E+08   -0.689711146725135826E+01    1
    0.165553448452347766E+03   -0.183671355247497559E+01    0.326327096238456145E+08   -0.689836146725135091E+01    1
    0.999529086875666053E+03   -0.230294418334960938E+01    0.326344546668717675E+08   -0.689961146725131602E+01    1
    0.179439599039434827E+01   -0.817728757858276367E+00    0.326350738780368231E+08   -0.690086146725129268E+01    1
    0.254946094985940297E+01   -0.889571189880371094E+00    0.326357441860987991E+08   -0.690211146725128533E+01    1
    0.452838925613503875E+03   -0.210349130630493164E+01    0.326478972957791872E+08   -0.690336146725131528E+01    1
    0.315562701059878862E+03   -0.201338171958923340E+01    0.326528623751761280E+08   -0.690461146725130437E+01    1
    0.206743088007039511E+01   -0.856692790985107422E+00    0.326563697566266321E+08   -0.690586146725129524E+01    1
    0.212851794660721794E+03   -0.191829109191894531E+01    0.326609891650962010E+08   -0.690711146725133585E+01    1
    0.558750766640290220E-01   -0.169250249862670898E+00    0.326615309936022162E+08   -0.690836146725131339E+01    1
    0.249453421308216816E+01   -0.904699325561523438E+00    0.326745716198903918E+08   -0.690961146725128117E+01    1
    0.225468252418183290E+02   -0.138497209548950195E+01    0.326768710267409422E+08   -0.691086146725128980E+01    1
    0.326155714846554048E+02   -0.147378730773925781E+01    0.326816698474250324E+08   -0.691211146725132952E+01    1
    0.146322535247688108E+03   -0.185155320167541504E+01    0.326989041377841011E+08   -0.691336146725132394E+01    1
    0.198529359021448073E+02   -0.137039303779602051E+01    0.326989432178770639E+08   -0.691461146725129883E+01    1
    0.108855668312649057E+01   -0.752653598785400391E+00    0.327026395564728640E+08   -0.691586146725132078E+01    1
    0.455276013444496812E+03   -0.215822458267211914E+01    0.327152669573730491E+08   -0.691711146725132409E+01    1
    0.277187537177054200E+01   -0.954103946685791016E+00    0.327197348847003840E+08   -0.691836146725128120E+01    1
    0.124873143528052588E+01   -0.792512893676757812E+00    0.327222172453282848E+08   -0.691961146725130760E+01    1
    0.717124820557245073E+02   -0.169575071334838867E+01    0.327248239617614821E+08   -0.692086146725132334E+01    1
    0.135220853416300088E+03   -0.185595941543579102E+01    0.327272348062540852E+08   -0.692211146725127247E+01    1
    0.168943960878107063E+00   -0.415788650512695312E+00    0.327382645325035639E+08   -0.692336146725129442E+01    1
    0.401351530393841394E+01   -0.104566645622253418E+01    0.327382650340305939E+08   -0.692461146725132082E+01    1
    0.577471292572904263E-01   -0.218373060226440430E+00    0.327393793198407702E+08   -0.692586146725130014E+01    1
    0.561428274932540106E+00   -0.646207332611083984E+00    0.327396635854663551E+08   -0.692711146725130789E+01    1
    0.201156260777297611E+02   -0.140740132331848145E+01    0.327422098900186941E+08   -0.692836146725131830E+01    1
    0.454917245344616528E-01   -0.180475234985351562E+00    0.327472535036822744E+08   -0.692961146725131272E+01    1
    0.634300377052294451E+02   -0.168761014938354492E+01    0.327483327983468771E+08   -0.693086146725133379E+01    1
    0.246154992585192900E+03   -0.203195786476135254E+01    0.327495325101021677E+08   -0.693211146725131133E+01    1
    0.857880620022225981E+00   -0.738965749740600586E+00    0.327519766515517570E+08   -0.693336146725129066E+01    1
    0.818509473333415940E+02   -0.175542855262756348E+01    0.327529496961672865E+08   -0.693461146725130817E+01    1
    0.294843702355800907E+01   -0.993754148483276367E+00    0.327547389547986500E+08   -0.693586146725128216E+01    1
    0.173635327343107049E+00   -0.433605670928955078E+00    0.327557709072806798E+08   -0.693711146725129080E+01    1
    0.720957723345331942E+03   -0.232377362251281738E+01    0.327560108912525438E+08   -0.693836146725134206E+01    1
    0.792467484758874861E+02   -0.175714612007141113E+01    0.327619346396495067E+08   -0.693961146725130984E+01    1
    0.449313785671354785E-01   -0.193070173263549805E+00    0.327668992681853063E+08   -0.694086146725128117E+01    1
    0.316504088128751260E+01   -0.102058124542236328E+01    0.327679309284786992E+08   -0.694211146725131822E+01    1
    0.555497759985724593E+00   -0.666762828826904297E+00    0.327683831519777440E+08   -0.694336146725134284E+01    1
    0.263455401171381389E+02   -0.149684429168701172E+01    0.327687433094136976E+08   -0.694461146725130440E+01    1
    0.500203387300341973E+00   -0.646897315979003906E+00    0.327691117622408010E+08   -0.694586146725129439E+01    1
    0.889641298474326131E-01   -0.320135354995727539E+00    0.327694954135096483E+08   -0.694711146725131101E+01    1
    0.888403348067824936E+02   -0.179748725891113281E+01    0.327719737596800290E+08   -0.694836146725131432E+01    1
    0.273819188847473413E+03   -0.209879827499389648E+01    0.327809568071756624E+08   -0.694961146725133627E+01    1
    0.126777517952489571E+01   -0.850380420684814453E+00    0.327879433356334642E+08   -0.695086146725131027E+01    1
    0.406498415385512768E+01   -0.109694552421569824E+01    0.327897587397295721E+08   -0.695211146725129225E+01    1
    0.328581544391031999E+01   -0.105324769020080566E+01    0.327915573038189709E+08   -0.695336146725129023E+01    1
    0.615605974342432773E+03   -0.233655738830566406E+01    0.327951312723864093E+08   -0.695461146725131485E+01    1
    0.599287496523647746E+03   -0.235186982154846191E+01    0.328078530361379087E+08   -0.695586146725131904E+01    1
    0.102936026778785705E+01   -0.837930679321289062E+00    0.328128494751909673E+08   -0.695711146725131524E+01    1
    0.182290435963542194E+03   -0.205883121490478516E+01    0.328203551457107775E+08   -0.695836146725130700E+01    1
    0.192659062670816161E+01   -0.979381322860717773E+00    0.328209154512323625E+08   -0.695961146725129165E+01    1
    0.127110599351660625E+02   -0.140075063705444336E+01    0.328228057658096664E+08   -0.696086146725131538E+01    1
    0.875442450764579022E-01   -0.377487421035766602E+00    0.328247789779274166E+08   -0.696211146725129026E+01    1
    0.901896215814917923E+02   -0.189254188537597656E+01    0.328280395589823946E+08   -0.696336146725128824E+01    1
    0.389448939253031617E-01   -0.233738660812377930E+00    0.328281406028467715E+08   -0.696461146725130309E+01    1
    0.124467662565688145E-01   -0.310180187225341797E-01    0.328295687684257627E+08   -0.696586146725130462E+01    1
    0.545514767642270400E+02   -0.178181815147399902E+01    0.328354738760939837E+08   -0.696711146725129371E+01    1
    0.222385189581394478E+02   -0.158487725257873535E+01    0.328454033119557127E+08   -0.696836146725130234E+01    1
    0.173255503283325432E+02   -0.152923345565795898E+01    0.328471390767682008E+08   -0.696961146725132963E+01    1
    0.269328452131449743E-01   -0.201302528381347656E+00    0.328473456550655663E+08   -0.697086146725133649E+01    1
    0.314307328607159553E+01   -0.114432358741760254E+01    0.328501722588051707E+08   -0.697211146725130870E+01    1
    0.860479057688033748E+02   -0.194267773628234863E+01    0.328507648095616736E+08   -0.697336146725130313E+01    1
    0.326440353654010437E+03   -0.230159711837768555E+01    0.328519289056792744E+08   -0.697461146725133485E+01    1
    0.132943722833015338E-01   -0.879352092742919922E-01    0.328532384157662280E+08   -0.697586146725131240E+01    1
    0.471777179768422972E+01   -0.124721050262451172E+01    0.328544495292213075E+08   -0.697711146725132636E+01    1
    0.190554584806860849E+01   -0.104821491241455078E+01    0.328546046059973277E+08   -0.697836146725135809E+01    1
    0.322845648376192029E+01   -0.118252229690551758E+01    0.328605161697051935E+08   -0.697961146725132853E+01    1
    0.175016913238679073E+01   -0.105530118942260742E+01    0.328623166984855570E+08   -0.698086146725127676E+01    1
    0.188139293313316393E-01   -0.175417661666870117E+00    0.328623693944518603E+08   -0.698211146725129961E+01    1
    0.127867280600522637E+01   -0.989149093627929688E+00    0.328625114084457271E+08   -0.698336146725130469E+01    1
    0.382233123653575202E+01   -0.123845839500427246E+01    0.328651430144763775E+08   -0.698461146725131155E+01    1
    0.424985837279902583E+02   -0.182011795043945312E+01    0.328652867714975104E+08   -0.698586146725132462E+01    1
    0.131245790914727991E+03   -0.211610984802246094E+01    0.328654645678829290E+08   -0.698711146725127286E+01    1
    0.826893075526038690E-01   -0.460999488830566406E+00    0.328664118713392168E+08   -0.698836146725130636E+01    1
    0.626349115166493391E+02   -0.192867588996887207E+01    0.328668992508911900E+08   -0.698961146725131055E+01    1
    0.748624646563469355E+03   -0.260143923759460449E+01    0.328670478074301146E+08   -0.699086146725126767E+01    1
    0.125979348585452691E+02   -0.152934956550598145E+01    0.328677157256155238E+08   -0.699211146725131005E+01    1
    0.183906794016375441E+01   -0.108939075469970703E+01    0.328680259246538877E+08   -0.699336146725129915E+01    1
    0.119512759506204236E+01   -0.998461723327636719E+00    0.328683356870210469E+08   -0.699461146725130067E+01    1
    0.236201640382410705E+00   -0.670582771301269531E+00    0.328686273504581861E+08   -0.699586146725134483E+01    1
    0.699999581273605398E+00   -0.897123098373413086E+00    0.328705513201998696E+08   -0.699711146725129751E+01    1
    0.952705617380143366E+01   -0.148318314552307129E+01    0.328715601492995508E+08   -0.699836146725128572E+01    1
    0.258184097029538415E-01   -0.270345211029052734E+00    0.328721306036202274E+08   -0.699961146725132544E+01    1
    0.308665016089686750E+01   -0.122595906257629395E+01    0.328723572258600034E+08   -0.700086146725132430E+01    1
    0.833302324380558048E+03   -0.267432236671447754E+01    0.328732576870347224E+08   -0.700211146725131872E+01    1
    0.223298116245804028E-01   -0.263441562652587891E+00    0.328758233698491082E+08   -0.700336146725128650E+01    1
    0.163977006282369501E+03   -0.225372743606567383E+01    0.328766941726823524E+08   -0.700461146725126849E+01    1
    0.352121940573543384E+03   -0.246517658233642578E+01    0.328768588158226013E+08   -0.700586146725130643E+01    1
    0.737113962017957869E+00   -0.959622144699096680E+00    0.328789065755492076E+08   -0.700711146725131062E+01    1
    0.538392066733527042E+01   -0.141840410232543945E+01    0.328807042691928893E+08   -0.700836146725130860E+01    1
    0.200359705098297303E+01   -0.119289445877075195E+01    0.328808470700730346E+08   -0.700961146725131545E+01    1
    0.104871571942481783E+02   -0.158107781410217285E+01    0.328808844629601240E+08   -0.701086146725133474E+01    1
    0.500091911641452391E+01   -0.140508079528808594E+01    0.328810877025231235E+08   -0.701211146725134959E+01    1
