    0.197857910239419335E-09    0.134272576315586604E+08
    0.197389327738745785E-09    0.134272576443878170E+08
    0.197343246230066161E-09    0.134272576456493661E+08
    0.197264850099242462E-09    0.134272576477960460E+08
    0.197100930984111125E-09    0.134272576522835735E+08
    0.196673484588308222E-09    0.134272576639870051E+08
    0.196095547316706384E-09    0.134272576798103619E+08
    0.195950730002850904E-09    0.134272576837751810E+08
    0.195942742563864044E-09    0.134272576839938909E+08
    0.195906392205455854E-09    0.134272576849892028E+08
    0.195881409211534231E-09    0.134272576856730767E+08
    0.195696692871650188E-09    0.134272576907304507E+08
    0.195691177646160277E-09    0.134272576908812784E+08
    0.195218000561838476E-09    0.134272577038361784E+08
    0.195102067443493675E-09    0.134272577070101555E+08
    0.195030863686220465E-09    0.134272577089597359E+08
    0.194924992361027240E-09    0.134272577118585147E+08
    0.194828437167294394E-09    0.134272577145022545E+08
    0.194608908840074190E-09    0.134272577205124497E+08
    0.194605995772818130E-09    0.134272577205919791E+08
    0.194318816491866016E-09    0.134272577284547985E+08
    0.193784450447120097E-09    0.134272577430848405E+08
    0.193713181755324354E-09    0.134272577450361270E+08
    0.193698379768829394E-09    0.134272577454412896E+08
    0.193350207578770087E-09    0.134272577549738623E+08
    0.193074049972282273E-09    0.134272577625344023E+08
    0.192513849784499135E-09    0.134272577778720949E+08
    0.192463917916264377E-09    0.134272577792392541E+08
    0.192357392403745812E-09    0.134272577821556069E+08
    0.192238191115175591E-09    0.134272577854192071E+08
    0.191852903448992180E-09    0.134272577959676962E+08
    0.191830085093979753E-09    0.134272577965924591E+08
    0.191767732812051256E-09    0.134272577982996386E+08
    0.191755540415859395E-09    0.134272577986332476E+08
    0.191592963377103284E-09    0.134272578030845243E+08
    0.191543893657945957E-09    0.134272578044278901E+08
    0.191297718278698567E-09    0.134272578111679479E+08
    0.191189935884301682E-09    0.134272578141186945E+08
    0.190989873764343994E-09    0.134272578195960633E+08
    0.190807582405251910E-09    0.134272578245869372E+08
    0.190651080934867623E-09    0.134272578288717195E+08
    0.190573462531684804E-09    0.134272578309967332E+08
    0.190399527026731661E-09    0.134272578357585259E+08
    0.190271441712960648E-09    0.134272578392650504E+08
    0.189809581893662668E-09    0.134272578519101441E+08
    0.189808531811761811E-09    0.134272578519389089E+08
    0.189781065302177250E-09    0.134272578526908811E+08
    0.189432783338330489E-09    0.134272578622261547E+08
    0.189197753352174077E-09    0.134272578686608002E+08
    0.188669545928385458E-09    0.134272578831220400E+08
    0.188322906136073110E-09    0.134272578926125225E+08
    0.188142831649110155E-09    0.134272578975424822E+08
    0.188072539708377600E-09    0.134272578994668648E+08
    0.188052396231506838E-09    0.134272579000184964E+08
    0.187618657992927510E-09    0.134272579118932206E+08
    0.187269446384853864E-09    0.134272579214539919E+08
    0.187223279380069885E-09    0.134272579227178637E+08
    0.187045590148403870E-09    0.134272579275827855E+08
    0.186684432286165454E-09    0.134272579374704454E+08
    0.186560703339421595E-09    0.134272579408581313E+08
    0.186543281898688215E-09    0.134272579413350895E+08
    0.186474390437255237E-09    0.134272579432212226E+08
    0.186137640304732870E-09    0.134272579524404276E+08
    0.185969826700426242E-09    0.134272579570349604E+08
    0.185942473241387025E-09    0.134272579577839077E+08
    0.185767400015898069E-09    0.134272579625768382E+08
    0.185515179050570344E-09    0.134272579694819935E+08
    0.185325320813211995E-09    0.134272579746801201E+08
    0.185103202637638572E-09    0.134272579807608165E+08
    0.184480478273585797E-09    0.134272579978097100E+08
    0.184259920461338659E-09    0.134272580038479343E+08
    0.184208230936067310E-09    0.134272580052631237E+08
    0.184063650091109921E-09    0.134272580092212539E+08
    0.183772818422629155E-09    0.134272580171835646E+08
    0.183677559581053951E-09    0.134272580197915751E+08
    0.183634788883157567E-09    0.134272580209624171E+08
    0.183628686541173785E-09    0.134272580211297087E+08
    0.183298257701292614E-09    0.134272580301760305E+08
    0.182849234603399491E-09    0.134272580424687229E+08
    0.182794869112439212E-09    0.134272580439571887E+08
    0.182745657358125529E-09    0.134272580453041289E+08
    0.182668401050715221E-09    0.134272580474196207E+08
    0.182543782367164015E-09    0.134272580508311987E+08
    0.181962004982891008E-09    0.134272580667588636E+08
    0.181911994105522212E-09    0.134272580681279488E+08
    0.181858894719953242E-09    0.134272580695816204E+08
    0.181601784122091904E-09    0.134272580766206197E+08
    0.181425334238851448E-09    0.134272580814514924E+08
    0.181324729370013511E-09    0.134272580842057485E+08
    0.180750453598620469E-09    0.134272580999280345E+08
    0.180745630881277029E-09    0.134272581000597235E+08
    0.180696273028293190E-09    0.134272581014109869E+08
    0.180595051787588124E-09    0.134272581041822117E+08
    0.180572760988510113E-09    0.134272581047926266E+08
    0.180567333820197846E-09    0.134272581049409751E+08
    0.180473243597031995E-09    0.134272581075170506E+08
    0.180437590642191974E-09    0.134272581084932033E+08
    0.180433406090983333E-09    0.134272581086077876E+08
    0.180413604704715709E-09    0.134272581091496982E+08
    0.180189904868739740E-09    0.134272581152743641E+08
    0.180059332220244514E-09    0.134272581188487541E+08
    0.180039117275467849E-09    0.134272581194023266E+08
    0.179982691390834972E-09    0.134272581209470555E+08
    0.179908207127852584E-09    0.134272581229861602E+08
    0.179887753259452618E-09    0.134272581235462371E+08
    0.179829109201585942E-09    0.134272581251515560E+08
    0.179396372992646354E-09    0.134272581369988360E+08
    0.179247027806918666E-09    0.134272581410874669E+08
    0.179168549984620867E-09    0.134272581432359591E+08
    0.178382510634094657E-09    0.134272581647553407E+08
    0.178244188850310350E-09    0.134272581685422286E+08
    0.178184282805328881E-09    0.134272581701822206E+08
    0.178045375839276572E-09    0.134272581739849914E+08
    0.177989791458141827E-09    0.134272581755068824E+08
    0.177819835887871295E-09    0.134272581801595539E+08
    0.177699408077513995E-09    0.134272581834565494E+08
    0.177628471710203975E-09    0.134272581853984743E+08
    0.177254891182278910E-09    0.134272581956260651E+08
    0.177187985786450166E-09    0.134272581974576786E+08
    0.177033984722757520E-09    0.134272582016736884E+08
    0.176857169922554005E-09    0.134272582065143213E+08
    0.176772730121191330E-09    0.134272582088260408E+08
    0.176682828191521504E-09    0.134272582112871744E+08
    0.176530101335610087E-09    0.134272582154684085E+08
    0.176489583802962084E-09    0.134272582165776882E+08
    0.176127674810604487E-09    0.134272582264856286E+08
    0.176053656533666680E-09    0.134272582285118885E+08
    0.175966487971850969E-09    0.134272582308983989E+08
    0.175954048989033551E-09    0.134272582312389687E+08
    0.175824020251468736E-09    0.134272582347986083E+08
    0.175767673289502718E-09    0.134272582363413144E+08
    0.175737385892491835E-09    0.134272582371703368E+08
    0.175630789521745362E-09    0.134272582400884349E+08
    0.175617584221263225E-09    0.134272582404498830E+08
    0.175610015137344129E-09    0.134272582406570688E+08
    0.175609197290405713E-09    0.134272582406796422E+08
    0.175282783279404807E-09    0.134272582496157698E+08
    0.175208482460016643E-09    0.134272582516499497E+08
    0.175083951460439791E-09    0.134272582550591994E+08
    0.175057109629671201E-09    0.134272582557935286E+08
    0.175053043281179303E-09    0.134272582559053190E+08
    0.174954848667682078E-09    0.134272582585934810E+08
    0.174887990535742309E-09    0.134272582604239695E+08
    0.174777793596256138E-09    0.134272582634406649E+08
    0.174635815877794371E-09    0.134272582673274707E+08
    0.174566533658813356E-09    0.134272582692242488E+08
    0.174559112089818755E-09    0.134272582694275007E+08
    0.174422804698292787E-09    0.134272582731592692E+08
    0.174299549069890015E-09    0.134272582765333932E+08
    0.173970119712592102E-09    0.134272582855518013E+08
    0.173614640454140405E-09    0.134272582952837832E+08
    0.173576151027772425E-09    0.134272582963374741E+08
    0.173225535662173765E-09    0.134272583059360720E+08
    0.173174665714832457E-09    0.134272583073285986E+08
    0.173094464000894375E-09    0.134272583095242549E+08
    0.172851971361387413E-09    0.134272583161629364E+08
    0.172817051538461893E-09    0.134272583171189278E+08
    0.172754235382189877E-09    0.134272583188385498E+08
    0.172641762081075443E-09    0.134272583219176959E+08
    0.172355275681845657E-09    0.134272583297605496E+08
    0.172021877204080820E-09    0.134272583388877120E+08
    0.171942499887086303E-09    0.134272583410608731E+08
    0.171511464595231804E-09    0.134272583528609369E+08
    0.171337287104905621E-09    0.134272583576292377E+08
    0.171204931738245433E-09    0.134272583612523936E+08
    0.171159621115060398E-09    0.134272583624928948E+08
    0.171110853298976147E-09    0.134272583638279084E+08
    0.170917066309547751E-09    0.134272583691331893E+08
    0.170681574518910292E-09    0.134272583755799215E+08
    0.170577898180587650E-09    0.134272583784181457E+08
    0.170559453700069931E-09    0.134272583789230585E+08
    0.170521337180410973E-09    0.134272583799665775E+08
    0.170499268863992628E-09    0.134272583805707954E+08
    0.170484367841924444E-09    0.134272583809788246E+08
    0.170325157030798840E-09    0.134272583853372298E+08
    0.170263883836157397E-09    0.134272583870146237E+08
    0.169598382374927469E-09    0.134272584052335657E+08
    0.169551950412532290E-09    0.134272584065045901E+08
    0.169336843702367020E-09    0.134272584123933651E+08
    0.169307324833930627E-09    0.134272584132015612E+08
    0.169271023671187484E-09    0.134272584141952414E+08
    0.168960542496917011E-09    0.134272584226948116E+08
    0.168873938267805506E-09    0.134272584250657652E+08
    0.168681258890946695E-09    0.134272584303404540E+08
    0.168362629021326228E-09    0.134272584390635677E+08
    0.168300141679922637E-09    0.134272584407740254E+08
    0.168152877669303120E-09    0.134272584448054153E+08
    0.168107669284973589E-09    0.134272584460431691E+08
    0.167557455777137503E-09    0.134272584611055851E+08
    0.167081214494487506E-09    0.134272584741433673E+08
    0.166882874587435044E-09    0.134272584795729816E+08
    0.166844003876997881E-09    0.134272584806373026E+08
    0.166756922339379999E-09    0.134272584830211848E+08
    0.166676602267957227E-09    0.134272584852197673E+08
    0.166560943041695563E-09    0.134272584883862082E+08
    0.166471042681392914E-09    0.134272584908471294E+08
    0.166292215456394442E-09    0.134272584957428388E+08
    0.166252325919312130E-09    0.134272584968348704E+08
    0.166244539602785204E-09    0.134272584970479850E+08
    0.166107798671507513E-09    0.134272585007911995E+08
    0.165954666659418896E-09    0.134272585049831942E+08
    0.165175958262469912E-09    0.134272585263011493E+08
    0.165138436452040491E-09    0.134272585273283310E+08
    0.165092014632858213E-09    0.134272585285992250E+08
    0.165047804016869819E-09    0.134272585298092663E+08
    0.164950854614158029E-09    0.134272585324634295E+08
    0.164909744534999156E-09    0.134272585335887857E+08
    0.164804118084546183E-09    0.134272585364802368E+08
    0.164767201949093512E-09    0.134272585374908447E+08
    0.164690066069698085E-09    0.134272585396027155E+08
    0.164581981340600627E-09    0.134272585425614547E+08
    0.164564588007376962E-09    0.134272585430377796E+08
    0.164387299510438770E-09    0.134272585478908420E+08
    0.164287972867247356E-09    0.134272585506101865E+08
    0.164260553472863962E-09    0.134272585513608605E+08
    0.164095040094470191E-09    0.134272585558915921E+08
    0.163979164599191665E-09    0.134272585590637866E+08
    0.163952886155115117E-09    0.134272585597834289E+08
    0.163825683328604930E-09    0.134272585632654522E+08
    0.163777834704629700E-09    0.134272585645755026E+08
    0.163545164539931566E-09    0.134272585709450822E+08
    0.163485213339539720E-09    0.134272585725859385E+08
    0.163395604247080136E-09    0.134272585750392098E+08
    0.163256666478009725E-09    0.134272585788427647E+08
    0.163156605687901421E-09    0.134272585815818422E+08
    0.163071299822228404E-09    0.134272585839171372E+08
    0.162889578804373894E-09    0.134272585888918191E+08
    0.162673536287013285E-09    0.134272585948059540E+08
    0.162515241109293834E-09    0.134272585991394445E+08
    0.162469635999774599E-09    0.134272586003877744E+08
    0.162224150796658024E-09    0.134272586071080100E+08
    0.162219636077140544E-09    0.134272586072315574E+08
    0.162156873599961553E-09    0.134272586089498419E+08
    0.161920535392210660E-09    0.134272586154196765E+08
    0.161484887099694914E-09    0.134272586273453981E+08
    0.161484887099694914E-09    0.134272586273453981E+08
    0.161422971828562585E-09    0.134272586290404424E+08
    0.161421427128970718E-09    0.134272586290827896E+08
    0.161355686036433509E-09    0.134272586308824550E+08
    0.161343646648076991E-09    0.134272586312119626E+08
    0.161255745074540179E-09    0.134272586336181946E+08
    0.161067475033143953E-09    0.134272586387721915E+08
    0.161005388325634610E-09    0.134272586404716875E+08
    0.160960567267917005E-09    0.134272586416987423E+08
    0.160862580012959171E-09    0.134272586443809997E+08
    0.160847478852310460E-09    0.134272586447946597E+08
    0.160839949081820881E-09    0.134272586450006198E+08
    0.160807423449585229E-09    0.134272586458911672E+08
    0.160780386395078123E-09    0.134272586466311943E+08
    0.160693590076960633E-09    0.134272586490070187E+08
    0.160550427983132358E-09    0.134272586529263798E+08
    0.160546599699555910E-09    0.134272586530313008E+08
    0.160490147224918649E-09    0.134272586545761935E+08
    0.160370337404625289E-09    0.134272586578563433E+08
    0.160308817930962462E-09    0.134272586595406048E+08
    0.160302460184009200E-09    0.134272586597146168E+08
    0.160185278077563608E-09    0.134272586629225165E+08
    0.160145977483822653E-09    0.134272586639985535E+08
    0.160052268715762819E-09    0.134272586665638015E+08
    0.159844497506414801E-09    0.134272586722514164E+08
    0.159779577386292775E-09    0.134272586740283463E+08
    0.159718002503893939E-09    0.134272586757141165E+08
    0.159678478421359676E-09    0.134272586767961551E+08
    0.159575540256812662E-09    0.134272586796138734E+08
    0.159151825836439531E-09    0.134272586912131123E+08
    0.159093703149466847E-09    0.134272586928041521E+08
    0.159055970743081681E-09    0.134272586938372217E+08
    0.159016493697025445E-09    0.134272586949179899E+08
    0.158961642940341987E-09    0.134272586964192167E+08
    0.158953330412187228E-09    0.134272586966471337E+08
    0.158732944449930804E-09    0.134272587026801892E+08
    0.158732750677272481E-09    0.134272587026853412E+08
    0.158582258995679741E-09    0.134272587068051957E+08
    0.158357288993539863E-09    0.134272587129637543E+08
    0.158325604528147667E-09    0.134272587138309181E+08
    0.158306840927027599E-09    0.134272587143448722E+08
    0.158131220686932922E-09    0.134272587191522606E+08
    0.157922231424516184E-09    0.134272587248732634E+08
    0.157720820308532249E-09    0.134272587303870153E+08
    0.157702381645202125E-09    0.134272587308916003E+08
    0.157569650719489345E-09    0.134272587345250472E+08
    0.157509236076161678E-09    0.134272587361788787E+08
    0.157486772570453957E-09    0.134272587367937714E+08
    0.157341705785962505E-09    0.134272587407650147E+08
    0.157337569519122043E-09    0.134272587408781219E+08
    0.157245976109793806E-09    0.134272587433855664E+08
    0.156954749735578043E-09    0.134272587513579261E+08
    0.156952187603323322E-09    0.134272587514278758E+08
    0.156827566884599710E-09    0.134272587548393477E+08
    0.156493681041381668E-09    0.134272587639795318E+08
    0.156414256649948979E-09    0.134272587661537211E+08
    0.156230150301512486E-09    0.134272587711935285E+08
    0.156230150301512486E-09    0.134272587711935285E+08
    0.156151166242529342E-09    0.134272587733554766E+08
    0.155948784767115859E-09    0.134272587788956854E+08
    0.155825593865125535E-09    0.134272587822680026E+08
    0.155801911792228269E-09    0.134272587829162739E+08
    0.155801911792228269E-09    0.134272587829162739E+08
    0.155784388697522356E-09    0.134272587833957653E+08
    0.155563532712214295E-09    0.134272587894417830E+08
    0.155553699002725267E-09    0.134272587897110693E+08
    0.155474557954290479E-09    0.134272587918775566E+08
    0.155465169709785076E-09    0.134272587921343874E+08
    0.155166761459488442E-09    0.134272588003032561E+08
    0.155166761459488442E-09    0.134272588003032561E+08
    0.155107286919786679E-09    0.134272588019316494E+08
    0.155075720867264861E-09    0.134272588027952928E+08
    0.154862054860636170E-09    0.134272588086443990E+08
    0.154853204073785055E-09    0.134272588088866845E+08
    0.154848719714165773E-09    0.134272588090095669E+08
    0.154790459464269209E-09    0.134272588106044549E+08
    0.154742715621674230E-09    0.134272588119113687E+08
    0.154702309973806856E-09    0.134272588130174279E+08
    0.154635539273774590E-09    0.134272588148451317E+08
    0.154553251642217594E-09    0.134272588170979153E+08
    0.154553251642217594E-09    0.134272588170979153E+08
    0.154546724605429382E-09    0.134272588172765486E+08
    0.154530231358380801E-09    0.134272588177279364E+08
    0.154526208547821367E-09    0.134272588178380392E+08
    0.154443388335656118E-09    0.134272588201052714E+08
    0.154321836447811844E-09    0.134272588234325573E+08
    0.154259801736396042E-09    0.134272588251307383E+08
    0.154259801736396042E-09    0.134272588251307383E+08
    0.154254885335659921E-09    0.134272588252654020E+08
    0.154248542526455310E-09    0.134272588254389577E+08
    0.154241644335587402E-09    0.134272588256278504E+08
    0.154215773314044879E-09    0.134272588263358101E+08
    0.154184042606327652E-09    0.134272588272045162E+08
    0.154007662144721660E-09    0.134272588320331592E+08
    0.153968386949972755E-09    0.134272588331081141E+08
    0.153886115239350666E-09    0.134272588353602625E+08
    0.153835632528122245E-09    0.134272588367420081E+08
    0.153748664206828489E-09    0.134272588391226958E+08
    0.153632938131659230E-09    0.134272588422907721E+08
    0.153629871676010099E-09    0.134272588423745595E+08
    0.153515181572481214E-09    0.134272588455143049E+08
    0.153402633879424509E-09    0.134272588485953081E+08
    0.153374181127288633E-09    0.134272588493740335E+08
    0.153374181127288633E-09    0.134272588493740335E+08
    0.153239555264935495E-09    0.134272588530593477E+08
    0.153180878052194021E-09    0.134272588546658009E+08
    0.153136977955393071E-09    0.134272588558671549E+08
    0.153111408438282798E-09    0.134272588565673623E+08
    0.153111408438282798E-09    0.134272588565673623E+08
    0.152724411046901177E-09    0.134272588671611268E+08
    0.152699211937588535E-09    0.134272588678511530E+08
    0.152667807762432257E-09    0.134272588687107414E+08
    0.152559816958926016E-09    0.134272588716669381E+08
    0.152521251341506465E-09    0.134272588727226835E+08
    0.152521251341506465E-09    0.134272588727226835E+08
    0.152510861492854525E-09    0.134272588730068393E+08
    0.152417187392212198E-09    0.134272588755711131E+08
    0.152382171279115982E-09    0.134272588765298594E+08
    0.152296535649017234E-09    0.134272588788738307E+08
    0.152225771327010367E-09    0.134272588808108717E+08
    0.152030175624612218E-09    0.134272588861654084E+08
    0.151994309217031910E-09    0.134272588871474080E+08
    0.151972482101926763E-09    0.134272588877447285E+08
    0.151913087459364802E-09    0.134272588893706035E+08
    0.151873137465313066E-09    0.134272588904645517E+08
    0.151849975691703773E-09    0.134272588910981733E+08
    0.151714297287843012E-09    0.134272588948122766E+08
    0.151320988511950278E-09    0.134272589055787437E+08
    0.151264179731448692E-09    0.134272589071336612E+08
    0.151234554257027437E-09    0.134272589079448283E+08
    0.151220460412906670E-09    0.134272589083304424E+08
    0.151087843600355172E-09    0.134272589119609520E+08
    0.150998015517287910E-09    0.134272589144196101E+08
    0.150887823484247556E-09    0.134272589174360353E+08
    0.150811358847490419E-09    0.134272589195292443E+08
    0.150767191733361555E-09    0.134272589207381960E+08
    0.150758907537491364E-09    0.134272589209650401E+08
    0.150672814794320052E-09    0.134272589233218450E+08
    0.150527956322181994E-09    0.134272589272869565E+08
    0.150506577935115521E-09    0.134272589278724641E+08
    0.150403171122636732E-09    0.134272589307031631E+08
    0.150275408301005295E-09    0.134272589342005011E+08
    0.150250661742263606E-09    0.134272589348777719E+08
    0.150135559095015949E-09    0.134272589380282778E+08
    0.150135559095015949E-09    0.134272589380282778E+08
    0.150119914527193621E-09    0.134272589384568837E+08
    0.150107684737548039E-09    0.134272589387918208E+08
    0.149957040937947634E-09    0.134272589429154322E+08
    0.149940994765119209E-09    0.134272589433548041E+08
    0.149880888230489974E-09    0.134272589449998196E+08
    0.149866811695545438E-09    0.134272589453853276E+08
    0.149834563662027042E-09    0.134272589462680798E+08
    0.149778011354157451E-09    0.134272589478158914E+08
    0.149627168873128762E-09    0.134272589519452546E+08
    0.149580880596749426E-09    0.134272589532121755E+08
    0.149534494791014850E-09    0.134272589544821437E+08
    0.149491456713115617E-09    0.134272589556602091E+08
    0.149432181098048154E-09    0.134272589572827518E+08
    0.149420306498135527E-09    0.134272589576079138E+08
    0.149351212679714532E-09    0.134272589594992828E+08
    0.149312400930565486E-09    0.134272589605618119E+08
    0.149225105985946088E-09    0.134272589629511554E+08
    0.149092556157721088E-09    0.134272589665798098E+08
    0.149092556157721088E-09    0.134272589665798098E+08
    0.149073852964606547E-09    0.134272589670917019E+08
    0.149028944173542634E-09    0.134272589683207422E+08
    0.149008000786485491E-09    0.134272589688945618E+08
    0.148995931337275902E-09    0.134272589692247380E+08
    0.148937808028099874E-09    0.134272589708156455E+08
    0.148907829574917396E-09    0.134272589716363531E+08
    0.148845277529780427E-09    0.134272589733487219E+08
    0.148639852093728774E-09    0.134272589789720122E+08
    0.148638873278658620E-09    0.134272589789986387E+08
    0.148632745561283207E-09    0.134272589791664016E+08
    0.148632745561283207E-09    0.134272589791664016E+08
    0.148561690222571072E-09    0.134272589811116848E+08
    0.148546475504509690E-09    0.134272589815280903E+08
    0.148526255556694975E-09    0.134272589820814598E+08
    0.148526255556694975E-09    0.134272589820814598E+08
    0.148461063405727796E-09    0.134272589838660471E+08
    0.148459128260351128E-09    0.134272589839189034E+08
    0.148323977075886738E-09    0.134272589876186270E+08
    0.148245719478041656E-09    0.134272589897606801E+08
    0.148229216146562551E-09    0.134272589902128782E+08
    0.148208360324157407E-09    0.134272589907831475E+08
    0.148208360324157407E-09    0.134272589907831475E+08
    0.148163322335522939E-09    0.134272589920165632E+08
    0.148044414613273556E-09    0.134272589952713791E+08
    0.147870787018001154E-09    0.134272590000238121E+08
    0.147843823140208348E-09    0.134272590007621590E+08
    0.147805514159179470E-09    0.134272590018108133E+08
    0.147779982513832507E-09    0.134272590025097318E+08
    0.147779982513832507E-09    0.134272590025097318E+08
    0.147742892998195720E-09    0.134272590035252813E+08
    0.147696056478270184E-09    0.134272590048069134E+08
    0.147696056478270184E-09    0.134272590048069134E+08
    0.147537644040221320E-09    0.134272590091435183E+08
    0.147537644040221320E-09    0.134272590091435183E+08
    0.147374171179656561E-09    0.134272590136183016E+08
    0.147286378670395823E-09    0.134272590160214081E+08
    0.147226087075222294E-09    0.134272590176717043E+08
    0.147226087075222294E-09    0.134272590176717043E+08
    0.147112494176234295E-09    0.134272590207813345E+08
    0.147109110778030536E-09    0.134272590208739620E+08
    0.147042558007572483E-09    0.134272590226959586E+08
    0.146970652673160254E-09    0.134272590246639885E+08
    0.146962416831128049E-09    0.134272590248895437E+08
    0.146896691042072022E-09    0.134272590266886558E+08
    0.146845878877521094E-09    0.134272590280797631E+08
    0.146731893115637931E-09    0.134272590311998017E+08
    0.146692430248531772E-09    0.134272590322801936E+08
    0.146692430248531772E-09    0.134272590322801936E+08
    0.146635195305305691E-09    0.134272590338469092E+08
    0.146547435608056927E-09    0.134272590362493154E+08
    0.146476221715594055E-09    0.134272590381989051E+08
    0.146476221715594055E-09    0.134272590381989051E+08
    0.146460544264508560E-09    0.134272590386277698E+08
    0.146420554702975301E-09    0.134272590397225879E+08
    0.146279677003252189E-09    0.134272590435786154E+08
    0.146232570712115052E-09    0.134272590448683314E+08
    0.146189293850861411E-09    0.134272590460530054E+08
    0.146075934679424306E-09    0.134272590491556991E+08
    0.146075934679424306E-09    0.134272590491556991E+08
    0.146030138954511575E-09    0.134272590504095759E+08
    0.145977058902907826E-09    0.134272590518623833E+08
    0.145977058902907826E-09    0.134272590518623833E+08
    0.145885430863227397E-09    0.134272590543705206E+08
    0.145750910764630180E-09    0.134272590580530297E+08
    0.145733898190252095E-09    0.134272590585186463E+08
    0.145703665817564393E-09    0.134272590593460631E+08
    0.145664832326981667E-09    0.134272590604095720E+08
    0.145647610644629799E-09    0.134272590608806349E+08
