    0.350931635840937395E+00   -0.385031329590132751E+12   -0.673586146725130686E+01    1
    0.332638517965901492E+00   -0.364957964546791687E+12   -0.673711146725131993E+01    1
    0.330559617166723219E+00   -0.362676750258463867E+12   -0.673836146725131080E+01    1
    0.319278170107506476E+00   -0.350297423289458069E+12   -0.673961146725128035E+01    1
    0.310734987489901193E+00   -0.340922844358171814E+12   -0.674086146725127922E+01    1
    0.308770940905856217E+00   -0.338767663184512451E+12   -0.674211146725131361E+01    1
    0.308421103601957014E+00   -0.338383780874349365E+12   -0.674336146725134267E+01    1
    0.302558646970578438E+00   -0.331950810133643677E+12   -0.674461146725131755E+01    1
    0.284977922027058850E+00   -0.312659198222748108E+12   -0.674586146725127911E+01    1
    0.267755370037519702E+00   -0.293760629141862671E+12   -0.674711146725130373E+01    1
    0.263413533679178358E+00   -0.288996268238897949E+12   -0.674836146725131147E+01    1
    0.253482968170664125E+00   -0.278099316528790894E+12   -0.674961146725130234E+01    1
    0.249120115347195525E+00   -0.273311897461276184E+12   -0.675086146725130209E+01    1
    0.245084162371534242E+00   -0.268883191168581757E+12   -0.675211146725131339E+01    1
    0.243650076976996671E+00   -0.267309549933148071E+12   -0.675336146725131403E+01    1
    0.239479798832765933E+00   -0.262733448254539093E+12   -0.675461146725129868E+01    1
    0.225208346121884090E+00   -0.247073202248550079E+12   -0.675586146725132686E+01    1
    0.222635482110060207E+00   -0.244249967501112427E+12   -0.675711146725132661E+01    1
    0.216820737209403092E+00   -0.237869379577529572E+12   -0.675836146725132991E+01    1
    0.214321634337828720E+00   -0.235127085445996613E+12   -0.675961146725132878E+01    1
    0.206779467196941097E+00   -0.226850982428802856E+12   -0.676086146725131698E+01    1
    0.203887305890932541E+00   -0.223677383302891113E+12   -0.676211146725133627E+01    1
    0.175913955077224682E+00   -0.192981972851234894E+12   -0.676336146725133069E+01    1
    0.169883257672239690E+00   -0.186364445672272064E+12   -0.676461146725133489E+01    1
    0.166203461019065774E+00   -0.182326580925985474E+12   -0.676586146725132398E+01    1
    0.161276300567372494E+00   -0.176919978691697845E+12   -0.676711146725131130E+01    1
    0.155642066842036686E+00   -0.170737505099578094E+12   -0.676836146725129506E+01    1
    0.154352531201079446E+00   -0.169322491701040924E+12   -0.676961146725130103E+01    1
    0.147754191298029636E+00   -0.162082107138462677E+12   -0.677086146725133631E+01    1
    0.147131133981155848E+00   -0.161398424249369141E+12   -0.677211146725133428E+01    1
    0.142014062847845929E+00   -0.155783447491521088E+12   -0.677336146725134647E+01    1
    0.140963328151757439E+00   -0.154630473903937042E+12   -0.677461146725134533E+01    1
    0.140528896648267232E+00   -0.154153771281448822E+12   -0.677586146725131666E+01    1
    0.136842441080681276E+00   -0.150108617133327240E+12   -0.677711146725130842E+01    1
    0.132272770884389324E+00   -0.145094313833734283E+12   -0.677836146725132949E+01    1
    0.128689809497266328E+00   -0.141162730141387390E+12   -0.677961146725134256E+01    1
    0.124447028573577492E+00   -0.136507130226550140E+12   -0.678086146725131744E+01    1
    0.121701295238040949E+00   -0.133494241674816849E+12   -0.678211146725131631E+01    1
    0.119902789926344386E+00   -0.131520745866327209E+12   -0.678336146725130540E+01    1
    0.111539416833961263E+00   -0.122343647044590485E+12   -0.678461146725128827E+01    1
    0.109472603964860513E+00   -0.120075743956766968E+12   -0.678586146725131290E+01    1
    0.109048234092516932E+00   -0.119610085251630737E+12   -0.678711146725131353E+01    1
    0.103612400259943296E+00   -0.113645380160453232E+12   -0.678836146725130707E+01    1
    0.103439910044700462E+00   -0.113456107933655579E+12   -0.678961146725129261E+01    1
    0.102400441329712377E+00   -0.112315506887425461E+12   -0.679086146725129680E+01    1
    0.967593313864795329E-01   -0.106125567194420853E+12   -0.679211146725132142E+01    1
    0.937909243829696954E-01   -0.102868365674926804E+12   -0.679336146725133982E+01    1
    0.923724189130169376E-01   -0.101311855984637054E+12   -0.679461146725134402E+01    1
    0.916776484292547711E-01   -0.100549492668598633E+12   -0.679586146725134110E+01    1
    0.895355225859773424E-01   -0.981989650559781647E+11   -0.679711146725135062E+01    1
    0.878031416573268192E-01   -0.962980469292045746E+11   -0.679836146725135304E+01    1
    0.865558192500041068E-01   -0.949293778507528076E+11   -0.679961146725133236E+01    1
    0.823969842820799631E-01   -0.903659533612514343E+11   -0.680086146725132767E+01    1
    0.813767623812723800E-01   -0.892464812722609406E+11   -0.680211146725132831E+01    1
    0.761962659769756245E-01   -0.835620203842627411E+11   -0.680336146725132007E+01    1
    0.742650777928949568E-01   -0.814429683830172424E+11   -0.680461146725133403E+01    1
    0.742127068519222721E-01   -0.813855028905671234E+11   -0.680586146725134000E+01    1
    0.719546529277457075E-01   -0.789077913362819366E+11   -0.680711146725129623E+01    1
    0.657863600458247905E-01   -0.721394825360149841E+11   -0.680836146725129954E+01    1
    0.649427443046484282E-01   -0.712138071668790436E+11   -0.680961146725132327E+01    1
    0.634820827590498182E-01   -0.696110666355418396E+11   -0.681086146725132302E+01    1
    0.628182808932616632E-01   -0.688826972161747131E+11   -0.681211146725132899E+01    1
    0.606654884981160797E-01   -0.665205071130134659E+11   -0.681336146725129410E+01    1
    0.594349811790633523E-01   -0.651703129731166687E+11   -0.681461146725129119E+01    1
    0.561782060049581256E-01   -0.615967714862128448E+11   -0.681586146725131137E+01    1
    0.558268009284816485E-01   -0.612111881488605347E+11   -0.681711146725130579E+01    1
    0.548950802592761827E-01   -0.601888474545100555E+11   -0.681836146725129044E+01    1
    0.524001123528475901E-01   -0.574512220721056900E+11   -0.681961146725128486E+01    1
    0.512458829599221691E-01   -0.561847366011734238E+11   -0.682086146725131837E+01    1
    0.508079071282797751E-01   -0.557041653561665726E+11   -0.682211146725131545E+01    1
    0.487695621075465505E-01   -0.534675845028811188E+11   -0.682336146725130455E+01    1
    0.483079769411347629E-01   -0.529611095370261612E+11   -0.682461146725130874E+01    1
    0.480933112605006485E-01   -0.527255674369434280E+11   -0.682586146725129073E+01    1
    0.468998728379557278E-01   -0.514160675008783493E+11   -0.682711146725130735E+01    1
    0.450052780998253035E-01   -0.493372290707084808E+11   -0.682836146725129822E+01    1
    0.449761333332260177E-01   -0.493052501130640564E+11   -0.682961146725128998E+01    1
    0.446495523536690614E-01   -0.489469107825361862E+11   -0.683086146725128618E+01    1
    0.435792949795480375E-01   -0.477725777096519928E+11   -0.683211146725127261E+01    1
    0.431689072947317315E-01   -0.473222830373875732E+11   -0.683336146725130700E+01    1
    0.419546252482635926E-01   -0.459899235900466995E+11   -0.683461146725131918E+01    1
    0.419505372299923129E-01   -0.459854380560299606E+11   -0.683586146725130650E+01    1
    0.414866491514061173E-01   -0.454764420918335571E+11   -0.683711146725128494E+01    1
    0.408873603804829067E-01   -0.448188799421074524E+11   -0.683836146725128380E+01    1
    0.394275511414731925E-01   -0.432171258418607254E+11   -0.683961146725128977E+01    1
    0.391583997796735375E-01   -0.429218040420706406E+11   -0.684086146725129751E+01    1
    0.377236981091278525E-01   -0.413476048499767685E+11   -0.684211146725130614E+01    1
    0.372932915436858248E-01   -0.408753504530879593E+11   -0.684336146725131567E+01    1
    0.370415056193634240E-01   -0.405990839651751404E+11   -0.684461146725132519E+01    1
    0.344004962621234853E-01   -0.377013063157916183E+11   -0.684586146725132672E+01    1
    0.343488369849515793E-01   -0.376446247510696564E+11   -0.684711146725130515E+01    1
    0.339147386314518004E-01   -0.371683239242387314E+11   -0.684836146725128891E+01    1
    0.328722635266637947E-01   -0.360245033023426590E+11   -0.684961146725128955E+01    1
    0.328304680869592122E-01   -0.359786447441409607E+11   -0.685086146725130174E+01    1
    0.313236683275516306E-01   -0.343253665492991295E+11   -0.685211146725130060E+01    1
    0.301390578464710950E-01   -0.330256042454913979E+11   -0.685336146725129147E+01    1
    0.272804003509516980E-01   -0.298890915951936073E+11   -0.685461146725130277E+01    1
    0.269618553249978514E-01   -0.295395871104762268E+11   -0.685586146725128387E+01    1
    0.268050840059183663E-01   -0.293675793455418968E+11   -0.685711146725130849E+01    1
    0.258353600024123775E-01   -0.283036117653000832E+11   -0.685836146725130824E+01    1
    0.241841913516297954E-01   -0.264919850958438606E+11   -0.685961146725128224E+01    1
    0.237834092437061752E-01   -0.260522581589654694E+11   -0.686086146725129442E+01    1
    0.234477649482373145E-01   -0.256839994310411072E+11   -0.686211146725130838E+01    1
    0.227592374666415118E-01   -0.249285704241543503E+11   -0.686336146725129570E+01    1
    0.227396610051854541E-01   -0.249070918437729263E+11   -0.686461146725127946E+01    1
    0.225438919094370048E-01   -0.246923012774291954E+11   -0.686586146725128454E+01    1
    0.225063925339486007E-01   -0.246511583903826828E+11   -0.686711146725127630E+01    1
    0.222646360153299985E-01   -0.243859125948145065E+11   -0.686836146725126806E+01    1
    0.220892000256766481E-01   -0.241934313664393730E+11   -0.686961146725125893E+01    1
    0.220558470169273310E-01   -0.241568378292769775E+11   -0.687086146725129332E+01    1
    0.217242692168191330E-01   -0.237930448982353706E+11   -0.687211146725134103E+01    1
    0.217113033787855042E-01   -0.237788193548578796E+11   -0.687336146725135499E+01    1
    0.199690251948471086E-01   -0.218672817630028610E+11   -0.687461146725131744E+01    1
    0.198050171048649200E-01   -0.216873419627952423E+11   -0.687586146725129144E+01    1
    0.196451868388049823E-01   -0.215119860674600105E+11   -0.687711146725131428E+01    1
    0.192143036202928157E-01   -0.210392488668770676E+11   -0.687836146725133535E+01    1
    0.184454260497271087E-01   -0.201956908777158279E+11   -0.687961146725132355E+01    1
    0.184403889766121092E-01   -0.201901645789744759E+11   -0.688086146725131531E+01    1
    0.183232302084390883E-01   -0.200616268472330208E+11   -0.688211146725130885E+01    1
    0.182381025103337847E-01   -0.199682312771887474E+11   -0.688336146725131126E+01    1
    0.176727187772213745E-01   -0.193479377993500824E+11   -0.688461146725133410E+01    1
    0.170809678030965258E-01   -0.186987204369096718E+11   -0.688586146725134185E+01    1
    0.170800066780285031E-01   -0.186976659782171631E+11   -0.688711146725135137E+01    1
    0.163491663281212750E-01   -0.178958582058846855E+11   -0.688836146725132359E+01    1
    0.163483361293196225E-01   -0.178949473957200127E+11   -0.688961146725132156E+01    1
    0.154200419791824337E-01   -0.168765232416185112E+11   -0.689086146725134618E+01    1
    0.152515996380569088E-01   -0.166917278990226192E+11   -0.689211146725133350E+01    1
    0.151080370167485517E-01   -0.165342280524938660E+11   -0.689336146725131105E+01    1
    0.146734393200925409E-01   -0.160574412057441387E+11   -0.689461146725129126E+01    1
    0.144827886781942455E-01   -0.158482839284701061E+11   -0.689586146725131766E+01    1
    0.140269650714180752E-01   -0.153482157738458328E+11   -0.689711146725135826E+01    1
    0.138837212058245552E-01   -0.151910687411904659E+11   -0.689836146725135091E+01    1
    0.138064795943680929E-01   -0.151063302689926414E+11   -0.689961146725131602E+01    1
    0.137792771878022611E-01   -0.150764876987753868E+11   -0.690086146725129268E+01    1
    0.137699192551530621E-01   -0.150662215236327286E+11   -0.690211146725128533E+01    1
    0.133694277534591038E-01   -0.146268616210667839E+11   -0.690336146725131528E+01    1
    0.131970964782671396E-01   -0.144378063208220119E+11   -0.690461146725130437E+01    1
    0.127552066482371496E-01   -0.139530359129390469E+11   -0.690586146725129524E+01    1
    0.126425319183776971E-01   -0.138294280420061417E+11   -0.690711146725133585E+01    1
    0.122759587085535804E-01   -0.134272873128825150E+11   -0.690836146725131339E+01    1
    0.120952248140235585E-01   -0.132290185624391937E+11   -0.690961146725128117E+01    1
    0.118840938560090814E-01   -0.129974046813813343E+11   -0.691086146725128980E+01    1
    0.116190985116178987E-01   -0.127067024316203308E+11   -0.691211146725132952E+01    1
    0.113984464953155000E-01   -0.124646466957045918E+11   -0.691336146725132394E+01    1
    0.113201380638159339E-01   -0.123787425140393429E+11   -0.691461146725129883E+01    1
    0.110769268733454575E-01   -0.121119415172290726E+11   -0.691586146725132078E+01    1
    0.109389039323612488E-01   -0.119605321049882774E+11   -0.691711146725132409E+01    1
    0.105766617769195610E-01   -0.115631599505517731E+11   -0.691836146725128120E+01    1
    0.102505281023923742E-01   -0.112054018185980225E+11   -0.691961146725130760E+01    1
    0.101963260182008648E-01   -0.111459442411890583E+11   -0.692086146725132334E+01    1
    0.101048408114981503E-01   -0.110455887705841026E+11   -0.692211146725127247E+01    1
    0.994075197377916782E-02   -0.108655909091095524E+11   -0.692336146725129442E+01    1
    0.977084893179819974E-02   -0.106792162144992027E+11   -0.692461146725132082E+01    1
    0.958907234344997909E-02   -0.104798181241781940E+11   -0.692586146725130014E+01    1
    0.930819843233966424E-02   -0.101717188485146427E+11   -0.692711146725130789E+01    1
    0.904258561288247276E-02   -0.988036308255008888E+10   -0.692836146725131830E+01    1
    0.865655133287176158E-02   -0.945692055785164261E+10   -0.692961146725131272E+01    1
    0.834782852849674621E-02   -0.911828664736132240E+10   -0.693086146725133379E+01    1
    0.827389388471812259E-02   -0.903718947560182571E+10   -0.693211146725131133E+01    1
    0.765358026633393678E-02   -0.835679443109196854E+10   -0.693336146725129066E+01    1
    0.753798175822682683E-02   -0.823000206833095932E+10   -0.693461146725130817E+01    1
    0.752143681965682272E-02   -0.821185509046178246E+10   -0.693586146725128216E+01    1
    0.749202295168910088E-02   -0.817959313523009109E+10   -0.693711146725129080E+01    1
    0.738756889408915228E-02   -0.806502546686449718E+10   -0.693836146725134206E+01    1
    0.736475078367522084E-02   -0.803999812565393257E+10   -0.693961146725130984E+01    1
    0.730616811356737082E-02   -0.797574369502289200E+10   -0.694086146725128117E+01    1
    0.622717939273474252E-02   -0.679233894315787125E+10   -0.694211146725131822E+01    1
    0.619515291536275586E-02   -0.675721474797949219E+10   -0.694336146725134284E+01    1
    0.609742176160380130E-02   -0.665003130526761627E+10   -0.694461146725130440E+01    1
    0.585784807404391220E-02   -0.638729085605433655E+10   -0.694586146725129439E+01    1
    0.583293826102190653E-02   -0.635997261758332157E+10   -0.694711146725131101E+01    1
    0.552233071648338195E-02   -0.601933967833596802E+10   -0.694836146725131432E+01    1
    0.548158490189466687E-02   -0.597465595575760078E+10   -0.694961146725133627E+01    1
    0.546093512681628500E-02   -0.595201054763226891E+10   -0.695086146725131027E+01    1
    0.518054980786144398E-02   -0.564453375440011120E+10   -0.695211146725129225E+01    1
    0.513830453671066181E-02   -0.559820757345769405E+10   -0.695336146725129023E+01    1
    0.509825765069945279E-02   -0.555429237681613159E+10   -0.695461146725131485E+01    1
    0.498803100004462530E-02   -0.543341964095732594E+10   -0.695586146725131904E+01    1
    0.498659358678076904E-02   -0.543184340910457230E+10   -0.695711146725131524E+01    1
    0.490085366635893260E-02   -0.533782370263228607E+10   -0.695836146725130700E+01    1
    0.477225818298286641E-02   -0.519681209812801552E+10   -0.695961146725129165E+01    1
    0.473279021324875173E-02   -0.515353396633262539E+10   -0.696086146725131538E+01    1
    0.471084098624861922E-02   -0.512946591579034424E+10   -0.696211146725129026E+01    1
    0.469696734823964440E-02   -0.511425305663165569E+10   -0.696336146725128824E+01    1
    0.460660632651846251E-02   -0.501517030316715240E+10   -0.696461146725130309E+01    1
    0.456090285687552575E-02   -0.496505603783535194E+10   -0.696586146725130462E+01    1
    0.455982007454233847E-02   -0.496386876181527519E+10   -0.696711146725129371E+01    1
    0.454634128269450384E-02   -0.494908921967920589E+10   -0.696836146725130234E+01    1
    0.447035474162271046E-02   -0.486577033632642269E+10   -0.696961146725132963E+01    1
    0.436964171106274651E-02   -0.475534065229835701E+10   -0.697086146725133649E+01    1
    0.419141426489235032E-02   -0.455992301762815380E+10   -0.697211146725130870E+01    1
    0.406035400945822626E-02   -0.441622619047141457E+10   -0.697336146725130313E+01    1
    0.402622107958050621E-02   -0.437880286265605259E+10   -0.697461146725133485E+01    1
    0.400270599855212517E-02   -0.435302109585933399E+10   -0.697586146725131240E+01    1
    0.396851298547080782E-02   -0.431553235222458935E+10   -0.697711146725132636E+01    1
    0.394350518127653104E-02   -0.428811431992819023E+10   -0.697836146725135809E+01    1
    0.387952127778814007E-02   -0.421796440114428520E+10   -0.697961146725132853E+01    1
    0.387123466307383009E-02   -0.420887929403481388E+10   -0.698086146725127676E+01    1
    0.386349595669286273E-02   -0.420039490685010481E+10   -0.698211146725129961E+01    1
    0.371664508323717169E-02   -0.403939680523393679E+10   -0.698336146725130469E+01    1
    0.369596765452875464E-02   -0.401672782748604679E+10   -0.698461146725131155E+01    1
    0.356568307252176425E-02   -0.387389762670110703E+10   -0.698586146725132462E+01    1
    0.355573337972716567E-02   -0.386299003995363140E+10   -0.698711146725127286E+01    1
    0.345205599164483991E-02   -0.374933302351791048E+10   -0.698836146725130636E+01    1
    0.323375130064304387E-02   -0.351002640347405767E+10   -0.698961146725131055E+01    1
    0.315880751707944092E-02   -0.342787651152194262E+10   -0.699086146725126767E+01    1
    0.296858628661181507E-02   -0.321937456874029016E+10   -0.699211146725131005E+01    1
    0.278792539573087094E-02   -0.302136599729090786E+10   -0.699336146725129915E+01    1
    0.269989808068748756E-02   -0.292489158656080866E+10   -0.699461146725130067E+01    1
    0.267232295795227478E-02   -0.289467116509878206E+10   -0.699586146725134483E+01    1
    0.260473971472666111E-02   -0.282060632558563185E+10   -0.699711146725129751E+01    1
    0.255398426844549113E-02   -0.276498481296484423E+10   -0.699836146725128572E+01    1
    0.255234435700257617E-02   -0.276318770302866554E+10   -0.699961146725132544E+01    1
    0.246050150982594701E-02   -0.266254352372053194E+10   -0.700086146725132430E+01    1
    0.244207551610514011E-02   -0.264235237787993860E+10   -0.700211146725131872E+01    1
    0.243054976373452067E-02   -0.262972260312731647E+10   -0.700336146725128650E+01    1
    0.236076866210065258E-02   -0.255325917872056723E+10   -0.700461146725126849E+01    1
    0.228953501929557825E-02   -0.247520749926427507E+10   -0.700586146725130643E+01    1
    0.222729368564917110E-02   -0.240701178208298349E+10   -0.700711146725131062E+01    1
    0.221140915718416251E-02   -0.238960810606464100E+10   -0.700836146725130860E+01    1
    0.220502053181928417E-02   -0.238260854659158993E+10   -0.700961146725131545E+01    1
    0.218513730359451647E-02   -0.236082411911688805E+10   -0.701086146725133474E+01    1
    0.217387524117211703E-02   -0.234848533554169035E+10   -0.701211146725134959E+01    1
    0.213078138804779398E-02   -0.230127238874318552E+10   -0.701336146725132537E+01    1
    0.195292861518706973E-02   -0.210643665760950112E+10   -0.701461146725132512E+01    1
    0.191455363486978916E-02   -0.206440119331173420E+10   -0.701586146725132664E+01    1
    0.189832887304987059E-02   -0.204662924583578730E+10   -0.701711146725127666E+01    1
    0.180176375576162674E-02   -0.194086155905041885E+10   -0.701836146725127463E+01    1
    0.174996785505935259E-02   -0.188413392562250233E+10   -0.701961146725132323E+01    1
    0.174636176147933086E-02   -0.188018459896432495E+10   -0.702086146725132387E+01    1
    0.170801145088792156E-02   -0.183818505445363879E+10   -0.702211146725132362E+01    1
    0.170070398319392235E-02   -0.183018245467205000E+10   -0.702336146725132160E+01    1
    0.163094672671827289E-02   -0.175379302480199504E+10   -0.702461146725127250E+01    1
    0.162640688880881339E-02   -0.174882179332123256E+10   -0.702586146725126426E+01    1
    0.157598155851420402E-02   -0.169360684914965367E+10   -0.702711146725126934E+01    1
    0.156203848794538914E-02   -0.167834007348979878E+10   -0.702836146725126554E+01    1
    0.149031179841449448E-02   -0.159980875317077160E+10   -0.702961146725129460E+01    1
    0.147169142074434389E-02   -0.157942326911289763E+10   -0.703086146725133343E+01    1
    0.144128840131116614E-02   -0.154613951319575500E+10   -0.703211146725135805E+01    1
    0.143942229073089063E-02   -0.154409663920192170E+10   -0.703336146725133382E+01    1
    0.140033175090871140E-02   -0.150130480454307961E+10   -0.703461146725128117E+01    1
    0.139061972258938183E-02   -0.149067363815248251E+10   -0.703586146725126760E+01    1
    0.137467805039763967E-02   -0.147322365751111889E+10   -0.703711146725128511E+01    1
    0.132577414248628085E-02   -0.141969594476845098E+10   -0.703836146725130352E+01    1
    0.128807704350094253E-02   -0.137843809651155829E+10   -0.703961146725133435E+01    1
    0.128617804001651963E-02   -0.137635980258787060E+10   -0.704086146725129858E+01    1
    0.116964182007458866E-02   -0.124883770375462914E+10   -0.704211146725128145E+01    1
    0.116278501131508857E-02   -0.124133559541435647E+10   -0.704336146725133361E+01    1
    0.111970899585673938E-02   -0.119420870988434148E+10   -0.704461146725134579E+01    1
    0.109214516598217385E-02   -0.116405566358988070E+10   -0.704586146725129669E+01    1
    0.105516166855157975E-02   -0.112360188704918122E+10   -0.704711146725125293E+01    1
    0.105431773234862698E-02   -0.112267881420520711E+10   -0.704836146725129797E+01    1
    0.103724402636446800E-02   -0.110400461324217129E+10   -0.704961146725134391E+01    1
    0.103007706053903332E-02   -0.109616611454165387E+10   -0.705086146725131346E+01    1
    0.102660515672689653E-02   -0.109236896419729233E+10   -0.705211146725126881E+01    1
    0.991760741277505692E-03   -0.105426276346327424E+10   -0.705336146725127922E+01    1
    0.968272410932145139E-03   -0.102857828441434538E+10   -0.705461146725129140E+01    1
    0.948839507699781887E-03   -0.100733007726491129E+10   -0.705586146725131602E+01    1
    0.908976381769890148E-03   -0.963748177605471253E+09   -0.705711146725129890E+01    1
    0.907688604095616006E-03   -0.962340381986111164E+09   -0.705836146725124447E+01    1
    0.890397410014461313E-03   -0.943438427947060585E+09   -0.705961146725127797E+01    1
    0.887976212581828832E-03   -0.940791795695359349E+09   -0.706086146725132302E+01    1
    0.879103603065497282E-03   -0.931093307522078753E+09   -0.706211146725128636E+01    1
    0.867111262674924617E-03   -0.917985306896176934E+09   -0.706336146725125236E+01    1
    0.863595816272665008E-03   -0.914142949856888890E+09   -0.706461146725128497E+01    1
    0.832109194326038372E-03   -0.879731136607138753E+09   -0.706586146725129716E+01    1
    0.826541114562600915E-03   -0.873646314887606740E+09   -0.706711146725130401E+01    1
    0.822637868124996455E-03   -0.869380931593394995E+09   -0.706836146725129044E+01    1
    0.811708744611025251E-03   -0.857438273571179390E+09   -0.706961146725127598E+01    1
    0.801094118453936138E-03   -0.845839929218694448E+09   -0.707086146725130948E+01    1
    0.785500326571980569E-03   -0.828802170714228034E+09   -0.707211146725133410E+01    1
    0.765622356389672313E-03   -0.807085675494850874E+09   -0.707336146725131876E+01    1
    0.742923171291667525E-03   -0.782290130271161199E+09   -0.707461146725131673E+01    1
    0.738297327805707989E-03   -0.777237494388646722E+09   -0.707586146725133425E+01    1
    0.708754671632249081E-03   -0.744972709070112228E+09   -0.707711146725132778E+01    1
    0.704572652290936640E-03   -0.740405863069908738E+09   -0.707836146725132753E+01    1
    0.690208483063395914E-03   -0.724720928692850471E+09   -0.707961146725131041E+01    1
    0.663272497784126217E-03   -0.695312652380739689E+09   -0.708086146725132082E+01    1
    0.646766303391837160E-03   -0.677294480785763860E+09   -0.708211146725134189E+01    1
    0.646745887697291436E-03   -0.677272196488855839E+09   -0.708336146725129012E+01    1
    0.635559386967595829E-03   -0.665062389245800972E+09   -0.708461146725127566E+01    1
    0.615628786713619497E-03   -0.643311505990627885E+09   -0.708586146725127008E+01    1
    0.613394328532778526E-03   -0.640873212833635211E+09   -0.708711146725130003E+01    1
    0.611577275287545556E-03   -0.638890438404623151E+09   -0.708836146725131577E+01    1
    0.596558126570750046E-03   -0.622502780729085565E+09   -0.708961146725131552E+01    1
    0.545324034662277848E-03   -0.566619027231696963E+09   -0.709086146725134547E+01    1
    0.540819983484101992E-03   -0.561707717315975904E+09   -0.709211146725129638E+01    1
    0.523582880847796479E-03   -0.542914468024821401E+09   -0.709336146725130146E+01    1
    0.509431002121487849E-03   -0.527488001405616105E+09   -0.709461146725133140E+01    1
    0.503056360956342604E-03   -0.520540164818898618E+09   -0.709586146725132405E+01    1
    0.498548911354250771E-03   -0.515627776653501689E+09   -0.709711146725131936E+01    1
    0.471353523484766533E-03   -0.485995928418375015E+09   -0.709836146725131911E+01    1
    0.467738946734870228E-03   -0.482058427805852413E+09   -0.709961146725128156E+01    1
    0.447751794814950051E-03   -0.460289773491689265E+09   -0.710086146725125822E+01    1
    0.442555114667030612E-03   -0.454631097660951257E+09   -0.710211146725132192E+01    1
    0.429718272101636193E-03   -0.440655272946260870E+09   -0.710336146725135809E+01    1
    0.426959528471757108E-03   -0.437652182177127182E+09   -0.710461146725133474E+01    1
    0.425276989105654842E-03   -0.435820693692428350E+09   -0.710586146725129897E+01    1
    0.421005687515177234E-03   -0.431171533412630796E+09   -0.710711146725130671E+01    1
    0.411651864224974048E-03   -0.420991584714656949E+09   -0.710836146725128248E+01    1
    0.403005005277072461E-03   -0.411582755476287127E+09   -0.710961146725128845E+01    1
