    0.678672534896293880E-03   -0.204385650381117134E+01   -0.229066039961643186E+01    0.616275235467355140E-08   -0.174588487340347331E+01    0.126215760446923542E+10
    0.676609080276408133E-03   -0.205607072836107729E+01   -0.224682922290968623E+01    0.289029012804773795E-11   -0.720584151839232945E+01    0.126215760451690626E+10
    0.671299239684760088E-03   -0.205750910949335974E+01   -0.213719869208297952E+01    0.610068627674875650E-13   -0.782708148629262723E+01    0.126215760454438663E+10
    0.696325524415741218E-03   -0.201901766663794335E+01   -0.223556258127046537E+01    0.134863631278384671E-10   -0.666669084373607301E+01    0.126215760454680014E+10
    0.677455278203295780E-03   -0.204735074526885663E+01   -0.213612977360529888E+01    0.174991584366484922E-12   -0.792297430845982920E+01    0.126215760459265399E+10
    0.693868645630347516E-03   -0.203043447123249354E+01   -0.226637198770192949E+01    0.262344013782630998E-12   -0.244433906200990947E+01    0.126215760459599376E+10
    0.697357200406842608E-03   -0.202160743801765008E+01   -0.225562465350379426E+01    0.181161841510383027E-10   -0.653078759357264538E+01    0.126215760468463087E+10
    0.695781614672155973E-03   -0.201794995397349197E+01   -0.227631919324724041E+01    0.140058581476514081E-11   -0.509840401298051482E+01    0.126215760469558454E+10
    0.679413322227021780E-03   -0.205308559285048586E+01   -0.220359212429804119E+01    0.375586800632260708E-08   -0.342719056668744582E+01    0.126215760471282196E+10
    0.682056032083805559E-03   -0.204962842662214317E+01   -0.222464480891683003E+01    0.154316892930663201E-11   -0.423047088681680883E+01    0.126215760471828818E+10
    0.681690567293962227E-03   -0.203876285142539082E+01   -0.229739741084722215E+01    0.182002795494314373E-14   -0.655468648978229318E+01    0.126215760473159575E+10
    0.679637739287279694E-03   -0.204434494117202670E+01   -0.214091662449176301E+01    0.451811090181525849E-11   -0.592190950958302764E+01    0.126215760475147462E+10
    0.684684617326857567E-03   -0.203333383730842465E+01   -0.229889457454427859E+01    0.401207761283117995E-12   -0.712333411336150224E+01    0.126215760475350833E+10
    0.680605721959969706E-03   -0.203752763261603809E+01   -0.227011095088306725E+01    0.124227947171571913E-10   -0.482463832805597548E+01    0.126215760476877260E+10
    0.678400128468300894E-03   -0.205128419040510312E+01   -0.227893314143299186E+01    0.815479847425321492E-11   -0.554595780389697168E+01    0.126215760479031491E+10
    0.670997899044754008E-03   -0.205930890790526178E+01   -0.214425879869923497E+01    0.310215378431911927E-10   -0.751354035797795028E+00    0.126215760479639602E+10
    0.675697138357558543E-03   -0.205345406398022012E+01   -0.214285208047092368E+01    0.847563130791635920E-08   -0.162245501317201679E+01    0.126215760485036612E+10
    0.670326242368747419E-03   -0.206073796746928029E+01   -0.214998599415116765E+01    0.827607656942800714E-08   -0.717311804808003828E+00    0.126215760485275674E+10
    0.688028676933120377E-03   -0.202584588784705888E+01   -0.221917050035794983E+01    0.145003886178695885E-12   -0.508694495737898578E+01    0.126215760485880280E+10
    0.673950292500841023E-03   -0.204702624141901701E+01   -0.221864802051166876E+01    0.176817998010162742E-12   -0.537192029002536664E+01    0.126215760486412835E+10
    0.675491769827517015E-03   -0.204410433163103500E+01   -0.221743781870328549E+01    0.123631533103046710E-14   -0.180575866360503490E+01    0.126215760486750865E+10
    0.672118550020243954E-03   -0.205201934678371867E+01   -0.223403803765886355E+01    0.430234477043100805E-08   -0.394397901601731249E+01    0.126215760487017989E+10
    0.697348937671783621E-03   -0.201811850873453302E+01   -0.226372385792085939E+01    0.226556879260636913E-13   -0.755697553811967015E+01    0.126215760487221241E+10
    0.686136564754744548E-03   -0.203698945701113043E+01   -0.216360152154420904E+01    0.437391885807136692E-10   -0.712997925313038650E+01    0.126215760487770796E+10
    0.682549023261074992E-03   -0.203542695583466404E+01   -0.228338211999280638E+01    0.120307134935984037E-11   -0.294380771853418910E+01    0.126215760489257073E+10
    0.676895356487209492E-03   -0.204282002454900535E+01   -0.217118316750183959E+01    0.103508505918863970E-06   -0.265737857192092797E+01    0.126215760489647198E+10
    0.676648221516899079E-03   -0.204425090405819931E+01   -0.216002712113524309E+01    0.111484465939426150E-06   -0.294672628341356280E+01    0.126215760491096067E+10
    0.675398713570618298E-03   -0.205788255975362055E+01   -0.219043164957563619E+01    0.939302570239470883E-12   -0.363816080825582944E+01    0.126215760491398215E+10
    0.697429492320880847E-03   -0.202037455181985282E+01   -0.228685160695697665E+01    0.125640388090966893E-10   -0.683470740999968562E+01    0.126215760492246938E+10
    0.682463853218718565E-03   -0.204006596512752081E+01   -0.214984754732209948E+01    0.100003442660955221E-10   -0.640264635666171333E+01    0.126215760497503114E+10
    0.672719870878533250E-03   -0.204909278107009074E+01   -0.218910012980385771E+01    0.117661621749320893E-10   -0.343868579251417561E+01    0.126215760498617554E+10
    0.696306744495794926E-03   -0.202360832204853258E+01   -0.224731898722125134E+01    0.103569012977535100E-14   -0.416399888232332671E+01    0.126215760499588919E+10
    0.693747172791555461E-03   -0.201966372419759077E+01   -0.225685763730164357E+01    0.118226959284546716E-09   -0.457612023060552353E+01    0.126215760500065589E+10
    0.690887670805233464E-03   -0.202570106220386670E+01   -0.230896425196912158E+01    0.556176023964085828E-14   -0.446811428383169940E+01    0.126215760500227165E+10
    0.672546567511175743E-03   -0.205139819030140425E+01   -0.223676773009887064E+01    0.470263848812057103E-11   -0.364855902881996563E+01    0.126215760501191020E+10
    0.692960864498185446E-03   -0.202211827890423201E+01   -0.221695040516046760E+01    0.136091260474934614E-14   -0.777184215011867519E+01    0.126215760505039501E+10
    0.668421962584206560E-03   -0.206311957743779484E+01   -0.217397269287384365E+01    0.402304260221121986E-11   -0.123657269433852512E+01    0.126215760507890415E+10
    0.693314852999865291E-03   -0.202020599551020785E+01   -0.226347802945948651E+01    0.169813021554399723E-08   -0.373875657947547158E+01    0.126215760510979462E+10
    0.690105527692633615E-03   -0.202690263332143683E+01   -0.230855345870079631E+01    0.654954182839571982E-12   -0.516263610912168502E+01    0.126215760513838458E+10
    0.672094501622351871E-03   -0.205125196878773908E+01   -0.221932874034575089E+01    0.505862461766495118E-09   -0.225645659416530631E+01    0.126215760514012289E+10
    0.683034523280786113E-03   -0.204752853946768143E+01   -0.225414943793496914E+01    0.191992448548150121E-09   -0.117532103417952705E+01    0.126215760514530110E+10
    0.677172838230149544E-03   -0.204939435729942865E+01   -0.214095687549556057E+01    0.153708737545086555E-12   -0.405764058081326340E+01    0.126215760514697266E+10
    0.693675618581552343E-03   -0.202164326292544194E+01   -0.222161996983800591E+01    0.253620683879189006E-12   -0.395621388065226220E+01    0.126215760516381311E+10
    0.678516669803464964E-03   -0.203952780443632875E+01   -0.218971091437503773E+01    0.190859336237467351E-09   -0.671014192385903385E+01    0.126215760517208862E+10
    0.675203819056408830E-03   -0.205805309758120858E+01   -0.220482568793716016E+01    0.237070901156315206E-11   -0.461716670718968913E+01    0.126215760517525816E+10
    0.695718080823899232E-03   -0.202229412000737474E+01   -0.230269215763238932E+01    0.546664279472630785E-09   -0.304580389061450241E+00    0.126215760518443608E+10
    0.693534859191924195E-03   -0.202059267189777891E+01   -0.223585598757554216E+01    0.221993526365704311E-09   -0.110230456200890536E+01    0.126215760518560672E+10
    0.685415986005826665E-03   -0.204425178231387328E+01   -0.224695403704936369E+01    0.212633298713530569E-12   -0.725181587298557417E+01    0.126215760520288610E+10
    0.688418130247318567E-03   -0.202562608371959207E+01   -0.225999718164963159E+01    0.812701079312678682E-14   -0.540241951454869884E+01    0.126215760521353173E+10
    0.686103073060273191E-03   -0.204259845795459860E+01   -0.220996889747036107E+01    0.364022084227863445E-10   -0.374802010729278212E+01    0.126215760521561909E+10
    0.669720975401024332E-03   -0.206047806848670678E+01   -0.221968807067015739E+01    0.553555657096630983E-14   -0.324986117824850496E+01    0.126215760523742604E+10
    0.692058111229813182E-03   -0.202196747306665303E+01   -0.222992273302748112E+01    0.108680589433220660E-12   -0.354963103430985694E+01    0.126215760524436688E+10
    0.694314891886264191E-03   -0.201955313316546547E+01   -0.226001240627883382E+01    0.834078199120539968E-10   -0.221426427326435782E+01    0.126215760524763536E+10
    0.694744284417820744E-03   -0.201976122696052496E+01   -0.224337202175451633E+01    0.655647715584779997E-14   -0.229464567384558027E+01    0.126215760526557541E+10
    0.670742131310856824E-03   -0.205615248195629752E+01   -0.217391448419010969E+01    0.316478088979449394E-07   -0.522102483148440299E+01    0.126215760526785016E+10
    0.678526123258458604E-03   -0.204695534864959194E+01   -0.214320050536121620E+01    0.659740446600006117E-11   -0.657697349212774984E+01    0.126215760526966095E+10
    0.694824280211279229E-03   -0.202754642885428549E+01   -0.226299855662574778E+01    0.104382418415188029E-08   -0.126087244890058336E+01    0.126215760528221273E+10
    0.688537074869378951E-03   -0.203086932640799755E+01   -0.231417453292096154E+01    0.244157108816970882E-11   -0.737759533676563084E+01    0.126215760528541517E+10
    0.682903900757564678E-03   -0.204776339784653283E+01   -0.224721363764054960E+01    0.364302865104811388E-10   -0.259535264595247561E+00    0.126215760529358053E+10
    0.693995398320722853E-03   -0.202694206910096852E+01   -0.222221475307148886E+01    0.103778615280614557E-11   -0.257203943701487781E+01    0.126215760530698919E+10
    0.686658366701592090E-03   -0.203837550625294162E+01   -0.217715878618522130E+01    0.180223021529975537E-14   -0.247968811236926001E+01    0.126215760532000875E+10
    0.677150415701552994E-03   -0.204154202887544844E+01   -0.220860657214636369E+01    0.106718737417148164E-10   -0.487720181864718327E+01    0.126215760533363318E+10
    0.697019573547962273E-03   -0.202049746373343586E+01   -0.227642031622082808E+01    0.138707591647177996E-14   -0.788534973497531855E+01    0.126215760533394790E+10
    0.694934229767157257E-03   -0.202574282201827494E+01   -0.223503766981674890E+01    0.345360041750673389E-12   -0.557329893077594285E+00    0.126215760534294581E+10
    0.681356516911591262E-03   -0.204674797919606455E+01   -0.227240941260938367E+01    0.747603473408934639E-06   -0.257325278280061642E+01    0.126215760534296989E+10
    0.677151886527144848E-03   -0.205201576320745804E+01   -0.227250935996483916E+01    0.330485645683920066E-09   -0.173833539105665302E+01    0.126215760536571121E+10
    0.681705959025618365E-03   -0.204820167176355827E+01   -0.226972564942652077E+01    0.666549914186661156E-07   -0.304583140336808889E+00    0.126215760537125683E+10
    0.687385023267471384E-03   -0.203224462385479221E+01   -0.217310136743067606E+01    0.642286961738872865E-13   -0.563188831418831271E+01    0.126215760537251735E+10
    0.690391267031898706E-03   -0.203492007398706676E+01   -0.228894249494501034E+01    0.131413704440808236E-12   -0.749965437411038760E+01    0.126215760539061451E+10
    0.674605638456970014E-03   -0.204887352950175794E+01   -0.225278059721139989E+01    0.270922173787429522E-12   -0.735702860438597739E+01    0.126215760539438581E+10
    0.684101758229247944E-03   -0.204482758469528703E+01   -0.227607989500916563E+01    0.277368981561062396E-11   -0.390054008923295736E+01    0.126215760539952111E+10
    0.674768185342417156E-03   -0.204755489519531508E+01   -0.224399063307825752E+01    0.274259770799812464E-09   -0.640953158319143412E+01    0.126215760540853500E+10
    0.681286419257817939E-03   -0.204544771336041098E+01   -0.215649662891596217E+01    0.603460326846509891E-12   -0.586016601898978706E+01    0.126215760546984053E+10
    0.688645400633961977E-03   -0.203675499838804264E+01   -0.229762978525918715E+01    0.508724361857081191E-11   -0.760286437077439725E+01    0.126215760547361898E+10
    0.690031895834295329E-03   -0.203532920620641988E+01   -0.228945001367099321E+01    0.890058502147942470E-12   -0.345928951156457209E+01    0.126215760549551320E+10
    0.669770152864160328E-03   -0.205816677900427392E+01   -0.215862641413019762E+01    0.305830171437511459E-10   -0.462824174753270245E+01    0.126215760549794579E+10
    0.679976397050808677E-03   -0.204821371493858706E+01   -0.228393997995203568E+01    0.444133367165891156E-10   -0.503827485888943727E+01    0.126215760549991918E+10
    0.695994382437666406E-03   -0.201948332718958623E+01   -0.225862533880988270E+01    0.117579316127412509E-12   -0.631185343691051948E+01    0.126215760550390530E+10
    0.689160443023573632E-03   -0.202479840274527012E+01   -0.224271820249055231E+01    0.357200243421440342E-14   -0.179741281761802529E+01    0.126215760550519943E+10
    0.694265653859064014E-03   -0.202823078935819501E+01   -0.226323649835492446E+01    0.183890382440650286E-07   -0.413787921134247583E+01    0.126215760550676179E+10
    0.695640524851460552E-03   -0.202309860556113730E+01   -0.229549968367889168E+01    0.555102807693662139E-11   -0.565865318911042792E+01    0.126215760551312661E+10
    0.685862500933789756E-03   -0.204155092193894072E+01   -0.219177222234798341E+01    0.153172279557199653E-08   -0.191499581333621727E+01    0.126215760552198839E+10
    0.676557823664280166E-03   -0.204938568252928555E+01   -0.227535172381597661E+01    0.633849293528371300E-12   -0.173296552163315809E+01    0.126215760553311300E+10
    0.674980463537511481E-03   -0.204701973309539431E+01   -0.216140283143601053E+01    0.128352348603707489E-13   -0.923025648172579594E-01    0.126215760555456734E+10
    0.685598943143453897E-03   -0.203187039379268253E+01   -0.218068920846977043E+01    0.398891362436951883E-07   -0.278292413355662216E+01    0.126215760555814815E+10
    0.692718338498849221E-03   -0.203058078127229091E+01   -0.228980960184480509E+01    0.446058161810975757E-10   -0.436246154555734833E+01    0.126215760556145048E+10
    0.674326277514251319E-03   -0.204832146904247958E+01   -0.223951648869010000E+01    0.154188255000496263E-11   -0.761281806325185251E+01    0.126215760557317185E+10
    0.674723327644368895E-03   -0.204975616436925989E+01   -0.214668082531650217E+01    0.153044410382712542E-11   -0.679675463760361698E+01    0.126215760557559562E+10
    0.682127985830461789E-03   -0.203860377869966580E+01   -0.229292597733797043E+01    0.522375209213830808E-08   -0.510548167364605732E+00    0.126215760559183002E+10
    0.682028392805474016E-03   -0.204840842164342263E+01   -0.225493236175251788E+01    0.723766425275004597E-13   -0.347263174067366176E+01    0.126215760559610128E+10
    0.679326093402959582E-03   -0.204592177233953221E+01   -0.214782820306027222E+01    0.296965698257361032E-07   -0.254543291232837898E+01    0.126215760559888601E+10
    0.679410877212193050E-03   -0.205205938699930712E+01   -0.224348793218716969E+01    0.192411075860142750E-11   -0.763276895267986966E+01    0.126215760561515450E+10
    0.669087214491127509E-03   -0.205995628420966215E+01   -0.216912345914018179E+01    0.256694030505488535E-10   -0.759150143155230861E+01    0.126215760562145734E+10
    0.687950808237965919E-03   -0.203083234698345017E+01   -0.217979154202242320E+01    0.237426170114438801E-12   -0.217641221734003754E+01    0.126215760562391925E+10
    0.684350724005590200E-03   -0.204549625463441132E+01   -0.223906817527276125E+01    0.713310943977179351E-13   -0.847011560720848600E+00    0.126215760566587543E+10
    0.672081260206387841E-03   -0.205234458483376248E+01   -0.222287214324525939E+01    0.464603456706813937E-13   -0.638041056577186438E+01    0.126215760566836333E+10
    0.671685074027054767E-03   -0.206067943570770584E+01   -0.217940727703294801E+01    0.147704649693468438E-14   -0.819394401524172977E+00    0.126215760567546701E+10
    0.674526504264920238E-03   -0.205594137624012774E+01   -0.224998329463642222E+01    0.174092267670352119E-09   -0.423611345269448591E+01    0.126215760567710447E+10
    0.677874912538529517E-03   -0.204899096686796822E+01   -0.228020540316392717E+01    0.866631747602317701E-13   -0.194132068041758643E+00    0.126215760567745972E+10
    0.681909520949303084E-03   -0.204541105919208155E+01   -0.228966247301589210E+01    0.254592335006217551E-07   -0.142814566667803788E+00    0.126215760567968321E+10
    0.670034826355759118E-03   -0.205606381697380591E+01   -0.219356247418800665E+01    0.201031217427605024E-14   -0.248885876279514395E+01    0.126215760569936657E+10
    0.685226118487621775E-03   -0.203287493502972172E+01   -0.229207090546290049E+01    0.375786032770516635E-12   -0.100460895960158680E+01    0.126215760570202613E+10
    0.686769242430582171E-03   -0.203306279194905359E+01   -0.217331241582883994E+01    0.206290943756993220E-10   -0.726452901372709370E+01    0.126215760570225644E+10
    0.672373683793324136E-03   -0.205831680843781051E+01   -0.215782502372741725E+01    0.244431156096736346E-08   -0.293290549550990942E+01    0.126215760572328782E+10
    0.683717221253728798E-03   -0.203978226633302651E+01   -0.216022531886801605E+01    0.125346343862381491E-09   -0.121907426673044750E+01    0.126215760572794414E+10
    0.689775965266676162E-03   -0.203419705917754001E+01   -0.229919968064280944E+01    0.333439319556198432E-06   -0.266825810354920812E+00    0.126215760572958016E+10
    0.673534539028961161E-03   -0.205892926062770787E+01   -0.218271038338904200E+01    0.375493273440912658E-13   -0.648097229526953811E+01    0.126215760573745704E+10
    0.669987158459291621E-03   -0.206161679561144373E+01   -0.218578770415743406E+01    0.522780531906104868E-09   -0.739395730100472370E+01    0.126215760574295378E+10
    0.674430660409881680E-03   -0.205808271558814804E+01   -0.221914577562175008E+01    0.204622081266664786E-10   -0.725569891550562396E+01    0.126215760574412751E+10
    0.674541124905188262E-03   -0.204920170696065140E+01   -0.223041423355288737E+01    0.134906378599552984E-05   -0.321872368096443040E-03    0.126215760575245690E+10
    0.677469063689720369E-03   -0.205032383421688413E+01   -0.215009511532011688E+01    0.118413373272607737E-14   -0.304456248693275544E+01    0.126215760575546432E+10
    0.686983009885386081E-03   -0.204075463718041616E+01   -0.221458987771553906E+01    0.514003745166970458E-12   -0.685126680178092862E+00    0.126215760576429796E+10
    0.683839890240716536E-03   -0.203215511332483523E+01   -0.225000679562199668E+01    0.157863452754090901E-12   -0.669337818191624390E+01    0.126215760577571321E+10
    0.682487987431362872E-03   -0.203551493903828851E+01   -0.218590700214663869E+01    0.557832308323814734E-06   -0.179860199988661673E+01    0.126215760578481889E+10
    0.677657131740026244E-03   -0.204230918855360022E+01   -0.217213812400276973E+01    0.295406469805183930E-09   -0.437931185394643485E+01    0.126215760579275060E+10
    0.690211027826416663E-03   -0.203523876557763339E+01   -0.222491653262659073E+01    0.573754411510134586E-12   -0.469016872854289080E+01    0.126215760580397797E+10
    0.687851106264234023E-03   -0.203878326855909364E+01   -0.221601760771089085E+01    0.182469119389184338E-08   -0.768117013956215633E+01    0.126215760580701709E+10
    0.685558807389494303E-03   -0.203506993719596796E+01   -0.223247087466810568E+01    0.368998165779458476E-05   -0.158578416757911533E+01    0.126215760581379342E+10
    0.690854999998207799E-03   -0.202329322425094826E+01   -0.225020551858223516E+01    0.185106939967395661E-12   -0.197231275967669539E+01    0.126215760581400800E+10
    0.672540594275208153E-03   -0.205057624921546244E+01   -0.220381252108786541E+01    0.399390283342553065E-11   -0.346002845914981982E+01    0.126215760582218838E+10
    0.693116777340903583E-03   -0.202989138390639123E+01   -0.224010218162863772E+01    0.102130211625921534E-14   -0.775921237441420342E+01    0.126215760582794785E+10
    0.672161842580119287E-03   -0.205239697004005661E+01   -0.216331833695823939E+01    0.388218974732399776E-14   -0.549211909497614315E+01    0.126215760582916021E+10
    0.686914024489124002E-03   -0.203674619753414632E+01   -0.230654668997582535E+01    0.423894777371648767E-10   -0.521854623993110245E+01    0.126215760583713317E+10
    0.688143792366519729E-03   -0.202858191989967374E+01   -0.219358672276339250E+01    0.355879796265763827E-10   -0.465587765056672342E+01    0.126215760585033369E+10
    0.687437800137126746E-03   -0.202821836299732894E+01   -0.227508650238417376E+01    0.168555542011126906E-13   -0.105960440929843980E+01    0.126215760585604453E+10
    0.692783758574869678E-03   -0.202160552104011160E+01   -0.225015247351032199E+01    0.863457130717939091E-12   -0.574936750521377693E+01    0.126215760585631943E+10
    0.671560662362077269E-03   -0.205446913028659184E+01   -0.222509614900550190E+01    0.461463744038584012E-13   -0.546211797658424025E+01    0.126215760586707878E+10
    0.680211950856539132E-03   -0.203910040846249530E+01   -0.226549103538751950E+01    0.152719969611799291E-14   -0.578460557442825873E-01    0.126215760587528205E+10
    0.679828454552796496E-03   -0.204120508762241837E+01   -0.227699496913240917E+01    0.520745611495488474E-12   -0.855562858911954827E+00    0.126215760588222647E+10
    0.669565304546935417E-03   -0.205946422877235502E+01   -0.220214537750068251E+01    0.109055785901007847E-11   -0.257326810573570075E+01    0.126215760588283062E+10
    0.694848559728512860E-03   -0.202096533219333763E+01   -0.228146484859481147E+01    0.351084745147775763E-11   -0.415694711271955430E+01    0.126215760588901949E+10
    0.690734334680898478E-03   -0.203336069469292324E+01   -0.224401289699052198E+01    0.907291507222716706E-06   -0.236297548254494760E+01    0.126215760590430331E+10
    0.686080056747628668E-03   -0.204024541920211266E+01   -0.221947282511957322E+01    0.647460903618349929E-06   -0.304282948791109931E+01    0.126215760591105628E+10
    0.692280433254275750E-03   -0.203168777310798543E+01   -0.225947403169628336E+01    0.125422779277531917E-07   -0.488274867905804300E+01    0.126215760591735578E+10
    0.691055978718929024E-03   -0.202424982902974193E+01   -0.221919297530037429E+01    0.111015696450011836E-13   -0.735300304671498139E+01    0.126215760592553020E+10
    0.689087440347618731E-03   -0.203120036397795767E+01   -0.218590523711994944E+01    0.332529796706967166E-11   -0.294085519476749990E+01    0.126215760593182683E+10
    0.686370480507634282E-03   -0.203935018785675126E+01   -0.218570207375995107E+01    0.452301443958337599E-13   -0.210972430841315450E+01    0.126215760593679523E+10
    0.691199430926646126E-03   -0.202507338661254011E+01   -0.229416057094335679E+01    0.100504295569068219E-12   -0.551934788098465035E+01    0.126215760593806386E+10
    0.675537530555705631E-03   -0.204555443968728046E+01   -0.222836224809474848E+01    0.180811065216009746E-10   -0.743817385110743778E+01    0.126215760595779729E+10
    0.692380990237784926E-03   -0.202668388860215254E+01   -0.220980751392417041E+01    0.165962655948985364E-09   -0.710809936971406842E+01    0.126215760596823406E+10
    0.671750921302199824E-03   -0.205358102722979829E+01   -0.221982960960148068E+01    0.262638182833649819E-09   -0.583961613390739309E+01    0.126215760597679043E+10
    0.687792594431727586E-03   -0.203781824436631087E+01   -0.229201934571096810E+01    0.904544843168773414E-12   -0.449517831063628748E+01    0.126215760598487401E+10
    0.688951636456602628E-03   -0.203238981457138879E+01   -0.230917668028231882E+01    0.581701533815323092E-13   -0.381929695584991258E+01    0.126215760598634267E+10
    0.674762237017154142E-03   -0.204767422094365203E+01   -0.223327184148080837E+01    0.335295787187118749E-09   -0.771370596673059605E+01    0.126215760599351192E+10
