    0.938817003879138649E-03   -0.227966538071632385E+01   -0.268315458297729492E+01    0.187556227925157101E-13   -0.701619243621826172E+01    0.126211461112564349E+10   -0.675836146725132991E+01    1
    0.991138554802195636E-03   -0.220453035831451416E+01   -0.223523182868957537E+01    0.541999362201653602E-14   -0.324352884292602539E+01    0.126211729018552351E+10   -0.675961146725132878E+01    1
    0.928855995647557046E-03   -0.226637089252471924E+01   -0.189793281555175786E+01    0.119500835483021167E-08   -0.454958343505859375E+01    0.126211753944385600E+10   -0.676086146725131698E+01    1
    0.716841308052888065E-03   -0.172403863668441781E+01   -0.268508191108703631E+01    0.473910090447129977E-04   -0.408227968215942383E+01    0.126211782764178872E+10   -0.676211146725133627E+01    1
    0.992910594261748377E-03   -0.220092855691909772E+01   -0.259992434978485099E+01    0.196298783956495951E-06   -0.261702108383178711E+01    0.126211833910315585E+10   -0.676336146725133069E+01    1
    0.508015846275738188E-03   -0.160098007917404184E+01   -0.247217037677764884E+01    0.432823008041124772E-04   -0.354084300994873047E+01    0.126212102103693581E+10   -0.676461146725133489E+01    1
    0.893246529172199866E-03   -0.227896255254745483E+01   -0.186462414264678955E+01    0.166779945993863388E-12   -0.239555692672729492E+01    0.126212246890116072E+10   -0.676586146725132398E+01    1
    0.881347398624191805E-03   -0.229929416775703421E+01   -0.235040395259857160E+01    0.339349037849027107E-14   -0.408971786499023438E+01    0.126212256933599424E+10   -0.676711146725131130E+01    1
    0.609862186141642434E-03   -0.172695575952529912E+01   -0.195636684894561763E+01    0.668337019755999405E-06   -0.740688610076904297E+01    0.126212286784832931E+10   -0.676836146725129506E+01    1
    0.928716779797213459E-03   -0.224023811817169172E+01   -0.215528361797332746E+01    0.432117997665109002E-11   -0.713895130157470703E+01    0.126212295961284232E+10   -0.676961146725130103E+01    1
    0.964364449307085025E-03   -0.219267974495887730E+01   -0.190831203460693355E+01    0.295363497505697007E-05   -0.284286928176879883E+01    0.126212354879233336E+10   -0.677086146725133631E+01    1
    0.841829636690379340E-03   -0.224842288494110099E+01   -0.288936474323272696E+01    0.800392311048685496E-05   -0.556303977966308594E+01    0.126212421191077566E+10   -0.677211146725133428E+01    1
    0.915733589262098164E-03   -0.225242364406585693E+01   -0.286952862739562997E+01    0.174286738667220727E-09   -0.368401050567626953E+00    0.126212426455287194E+10   -0.677336146725134647E+01    1
    0.902724995918602617E-03   -0.225349693298339826E+01   -0.193878915309906019E+01    0.107846895560084383E-08   -0.230204439163208008E+01    0.126212506102327561E+10   -0.677461146725134533E+01    1
    0.934410813624615808E-03   -0.222283514142036420E+01   -0.286060209274292010E+01    0.117453026883499180E-14   -0.522192001342773438E+00    0.126212566419282317E+10   -0.677586146725131666E+01    1
    0.861927050575141693E-03   -0.229687901735305777E+01   -0.281532225608825692E+01    0.263145638114643438E-07   -0.848146438598632812E+00    0.126212702744197845E+10   -0.677711146725130842E+01    1
    0.872918373902566332E-03   -0.229124813079833967E+01   -0.238057172298431396E+01    0.178510221469094833E-05   -0.538489294052124023E+01    0.126212778514866781E+10   -0.677836146725132949E+01    1
    0.968322176829351485E-03   -0.215994338989257795E+01   -0.201645197868347159E+01    0.393720602360249857E-07   -0.510201883316040039E+01    0.126212800648032641E+10   -0.677961146725134256E+01    1
    0.877733949055500644E-03   -0.226487615704536438E+01   -0.195953729152679457E+01    0.422977787003605662E-04   -0.593837738037109375E+00    0.126212856965177870E+10   -0.678086146725131744E+01    1
    0.973130196883370720E-03   -0.215047091841697657E+01   -0.242401220798492423E+01    0.654644686434141975E-14   -0.453417921066284180E+01    0.126212958889282560E+10   -0.678211146725131631E+01    1
    0.889504507015513612E-03   -0.223365510702133152E+01   -0.193100252151489271E+01    0.138413683123420696E-04   -0.193119096755981445E+01    0.126213087382249308E+10   -0.678336146725130540E+01    1
    0.534105286232798527E-03   -0.161512263417243962E+01   -0.278495628833770770E+01    0.194806165038800847E-04   -0.383474588394165039E+01    0.126213104316798043E+10   -0.678461146725128827E+01    1
    0.859504471708701589E-03   -0.227219324707984915E+01   -0.259534428119659433E+01    0.728038131139743674E-09   -0.602141427993774414E+01    0.126213104510140467E+10   -0.678586146725131290E+01    1
    0.875697478309255743E-03   -0.224826058149337760E+01   -0.277279393672943097E+01    0.260206744196287164E-04   -0.543633937835693359E+00    0.126213207566743374E+10   -0.678711146725131353E+01    1
    0.976391827003320165E-03   -0.213048264384269714E+01   -0.286288762092590332E+01    0.187504418226449511E-13   -0.270183801651000977E+01    0.126213230832374549E+10   -0.678836146725130707E+01    1
    0.848459041881170924E-03   -0.227583422660827628E+01   -0.249232335090637225E+01    0.123462371443447169E-09   -0.592412757873535156E+01    0.126213231236067080E+10   -0.678961146725129261E+01    1
    0.965739517413561829E-03   -0.213721506595611555E+01   -0.245569231510162345E+01    0.493665941160862832E-08   -0.786813974380493164E+01    0.126213268664674330E+10   -0.679086146725129680E+01    1
    0.830806950988355461E-03   -0.229138765335082972E+01   -0.281440744400024423E+01    0.853369671632026731E-07   -0.359594821929931641E+00    0.126213322495985723E+10   -0.679211146725132142E+01    1
    0.863569965988807186E-03   -0.224574291706085205E+01   -0.276938245296478280E+01    0.229110857864468959E-10   -0.798808050155639648E+01    0.126213406132324243E+10   -0.679336146725133982E+01    1
    0.891500561106229120E-03   -0.220694667696952784E+01   -0.265927805900573722E+01    0.885349903848124789E-12   -0.855972766876220703E+00    0.126213476445334196E+10   -0.679461146725134402E+01    1
    0.998722083121163229E-03   -0.179520068764686602E+01   -0.293420863151550293E+01    0.780653729538475286E-05   -0.549448490142822266E+01    0.126213508652124286E+10   -0.679586146725134110E+01    1
    0.977504255116239248E-03   -0.210159025192260751E+01   -0.229323012828826922E+01    0.155298554786453326E-07   -0.632402563095092773E+01    0.126213508971456933E+10   -0.679711146725135062E+01    1
    0.813990136074544974E-03   -0.229620568752288801E+01   -0.297251629829406738E+01    0.714748831952813513E-12   -0.500815200805664062E+01    0.126213528204394460E+10   -0.679836146725135304E+01    1
    0.961726226892297038E-03   -0.211407468318939218E+01   -0.220117971897125253E+01    0.869102858711348920E-09   -0.452817010879516602E+01    0.126213549196460986E+10   -0.679961146725133236E+01    1
    0.553100385660999826E-03   -0.187121052145957956E+01   -0.206591720581054705E+01    0.117579603333225865E-04   -0.478521728515625000E+01    0.126213553430958796E+10   -0.680086146725132767E+01    1
    0.918302361711501535E-03   -0.216408404707908630E+01   -0.241610140800476092E+01    0.316809303993284820E-09   -0.276578330993652344E+01    0.126213595467864370E+10   -0.680211146725132831E+01    1
    0.870759165878610682E-03   -0.221637775897979727E+01   -0.232481453418731698E+01    0.273119025968053383E-11   -0.430082082748413086E+01    0.126213634217842507E+10   -0.680336146725132007E+01    1
    0.513775401397547856E-03   -0.165932366251945496E+01   -0.220756766796112069E+01    0.124523962248472043E-05   -0.553522348403930664E+01    0.126213638470742249E+10   -0.680461146725133403E+01    1
    0.925429757738396733E-03   -0.214502432346343985E+01   -0.211560637950897235E+01    0.604562260244865278E-14   -0.783668279647827148E+01    0.126213664439335418E+10   -0.680586146725134000E+01    1
    0.877591119164608676E-03   -0.220710822939872742E+01   -0.251865606307983381E+01    0.766894220881153038E-07   -0.847166538238525391E+00    0.126213666496220088E+10   -0.680711146725129623E+01    1
    0.513854837188985674E-03   -0.160347558856010441E+01   -0.226083147525787354E+01    0.194043836138607688E-08   -0.266776561737060547E+00    0.126213683641379404E+10   -0.680836146725129954E+01    1
    0.862111246913644302E-03   -0.222494429349899292E+01   -0.275782728195190430E+01    0.619196104046158306E-13   -0.236451625823974609E+00    0.126213686707016659E+10   -0.680961146725132327E+01    1
    0.503223376390546568E-03   -0.163338093757629399E+01   -0.219271974563598615E+01    0.111997672831616805E-11   -0.578609561920166016E+01    0.126213712193308830E+10   -0.681086146725132302E+01    1
    0.528209715974417202E-03   -0.163147393465042123E+01   -0.273824243545532209E+01    0.377725679633471672E-04   -0.185430717468261719E+01    0.126213716937203002E+10   -0.681211146725132899E+01    1
    0.520150986152616854E-03   -0.160665999054908770E+01   -0.251905646324157706E+01    0.719039803528337183E-07   -0.303219938278198242E+01    0.126213724299629903E+10   -0.681336146725129410E+01    1
    0.962101463958312019E-03   -0.208985454440116891E+01   -0.200737295150756845E+01    0.682344393172542645E-13   -0.156114101409912109E+01    0.126213757771410561E+10   -0.681461146725129119E+01    1
    0.853856985452441930E-03   -0.222473705410957301E+01   -0.224977526664733896E+01    0.115002370995061148E-12   -0.665225982666015625E+01    0.126213768357874250E+10   -0.681586146725131137E+01    1
    0.943561239970854807E-03   -0.212364562153816205E+01   -0.296672651767730722E+01    0.949073808262210812E-06   -0.318078708648681641E+01    0.126213779026062870E+10   -0.681711146725130579E+01    1
    0.505852326218370128E-03   -0.165780147314071646E+01   -0.260549218654632586E+01    0.168675001094487845E-12   -0.678514242172241211E+01    0.126213789827840257E+10   -0.681836146725129044E+01    1
    0.928884509075576770E-03   -0.213519995808601371E+01   -0.229771120548248309E+01    0.663701299801397443E-05   -0.194915246963500977E+01    0.126213790776800561E+10   -0.681961146725128486E+01    1
    0.795931065602783561E-03   -0.229649128317832929E+01   -0.299804127216339111E+01    0.262735182439554111E-07   -0.537777853012084961E+01    0.126213800209975314E+10   -0.682086146725131837E+01    1
    0.524511026510650086E-03   -0.161539604663848890E+01   -0.225332865715026864E+01    0.751289956932540041E-14   -0.408967351913452148E+01    0.126213816497847414E+10   -0.682211146725131545E+01    1
    0.956429567589870463E-03   -0.208324211835861206E+01   -0.188893175125122070E+01    0.144219445472273704E-06   -0.192504358291625977E+01    0.126213851653010011E+10   -0.682336146725130455E+01    1
    0.879750366898142291E-03   -0.219379997253417969E+01   -0.275690259933471671E+01    0.173516120259909023E-04   -0.183950281143188477E+01    0.126213855278702760E+10   -0.682461146725130874E+01    1
    0.538332024895284058E-03   -0.161046811342239393E+01   -0.271727142333984384E+01    0.372963524181272354E-06   -0.346272563934326172E+01    0.126213863121995211E+10   -0.682586146725129073E+01    1
    0.935205989873358671E-03   -0.212408200502395639E+01   -0.283985588550567636E+01    0.151787548880073122E-11   -0.764999818801879883E+01    0.126213863836712718E+10   -0.682711146725130735E+01    1
    0.787199294197974721E-03   -0.225043557286262486E+01   -0.183723235130310059E+01    0.608243317635882058E-05   -0.545775508880615234E+01    0.126213885036680794E+10   -0.682836146725129822E+01    1
    0.951842712130564206E-03   -0.210295047163963300E+01   -0.283388965129852277E+01    0.473534753542084700E-11   -0.584733438491821289E+01    0.126213885682235599E+10   -0.682961146725128998E+01    1
    0.505656705897958303E-03   -0.167079626321792607E+01   -0.202096638679504403E+01    0.506993402489987319E-13   -0.316373252868652344E+01    0.126213887360776329E+10   -0.683086146725128618E+01    1
    0.525404984145710170E-03   -0.164040946960449219E+01   -0.223482441902160645E+01    0.841903301804326067E-08   -0.161709976196289062E+01    0.126213919029226589E+10   -0.683211146725127261E+01    1
    0.545527390773296829E-03   -0.214551348686218235E+01   -0.227928686141967773E+01    0.458086383261621111E-05   -0.577662324905395508E+01    0.126213930501746869E+10   -0.683336146725130700E+01    1
    0.917524401131598606E-03   -0.211940436959266654E+01   -0.221515195369720441E+01    0.324726924683394275E-04   -0.388975000381469727E+01    0.126213946527836394E+10   -0.683461146725131918E+01    1
    0.946546712993570909E-03   -0.207153908014297494E+01   -0.182253212928771968E+01    0.950535095261492995E-04   -0.290851020812988281E+01    0.126213949147714090E+10   -0.683586146725130650E+01    1
    0.843870493707342406E-03   -0.222365713119506836E+01   -0.290450627803802508E+01    0.138048235798732103E-08   -0.877390861511230469E+00    0.126213954548326802E+10   -0.683711146725128494E+01    1
    0.522673446053234254E-03   -0.166493656635284415E+01   -0.250770807266235352E+01    0.674026449458171080E-08   -0.394628334045410156E+01    0.126213965495814109E+10   -0.683836146725128380E+01    1
    0.850729641925764761E-03   -0.221167066693305969E+01   -0.241456983089447030E+01    0.167640935590734761E-07   -0.116530132293701172E+01    0.126213974335669923E+10   -0.683961146725128977E+01    1
    0.547328602671975722E-03   -0.160592945814132704E+01   -0.198019824028015146E+01    0.116491679994101685E-12   -0.293493795394897461E+01    0.126213980211604714E+10   -0.684086146725129751E+01    1
    0.521022530424788076E-03   -0.167014767527580266E+01   -0.231546270847320557E+01    0.197758186988526738E-09   -0.326080751419067383E+01    0.126213988232948184E+10   -0.684211146725130614E+01    1
    0.526846305075421390E-03   -0.165916970372200012E+01   -0.231056714057922363E+01    0.131419783682595963E-13   -0.231915426254272461E+01    0.126213994726401758E+10   -0.684336146725131567E+01    1
    0.971042440006412359E-03   -0.207095453739166269E+01   -0.289733991622924814E+01    0.166942244035915996E-06   -0.385157537460327148E+01    0.126213998289036560E+10   -0.684461146725132519E+01    1
    0.512789718088108980E-03   -0.172723200917243958E+01   -0.204220683574676531E+01    0.557030677275837597E-05   -0.382317924499511719E+01    0.126214011613004780E+10   -0.684586146725132672E+01    1
    0.546031490900730104E-03   -0.162179647684097294E+01   -0.185205295085906996E+01    0.910037644459870237E-09   -0.445039653778076172E+01    0.126214036000616145E+10   -0.684711146725130515E+01    1
    0.505012605103330936E-03   -0.170905577540397635E+01   -0.183322598934173597E+01    0.636238202376523733E-14   -0.754175519943237305E+01    0.126214038291024852E+10   -0.684836146725128891E+01    1
    0.903555285772870325E-03   -0.213875114917755127E+01   -0.241354408264160147E+01    0.502879851912101789E-08   -0.535500049591064453E+01    0.126214067100188971E+10   -0.684961146725128955E+01    1
    0.524525610666264921E-03   -0.169258856773376465E+01   -0.249898803234100342E+01    0.528292956215490288E-09   -0.187340736389160156E+00    0.126214085144478154E+10   -0.685086146725130174E+01    1
    0.947508866663674429E-03   -0.208324887752532950E+01   -0.235856795310974121E+01    0.266369343326968265E-10   -0.772682142257690430E+01    0.126214089790981936E+10   -0.685211146725130060E+01    1
    0.939627537023629729E-03   -0.208976863622665388E+01   -0.229321753978729248E+01    0.277920404706517351E-12   -0.293041753768920898E+01    0.126214106261778951E+10   -0.685336146725129147E+01    1
    0.551333363900425298E-03   -0.164425017833709708E+01   -0.237870490550994873E+01    0.548687776165059534E-14   -0.506755638122558594E+01    0.126214124948550987E+10   -0.685461146725130277E+01    1
    0.543397425900588168E-03   -0.169022423624992379E+01   -0.280690884590148926E+01    0.418454279382391898E-04   -0.599689960479736328E+00    0.126214128841927052E+10   -0.685586146725128387E+01    1
    0.502435615256182776E-03   -0.176190711855888371E+01   -0.283666577339172354E+01    0.225125835100039952E-11   -0.550800323486328125E+00    0.126214132162543058E+10   -0.685711146725130849E+01    1
    0.961286675987479099E-03   -0.207176572084426880E+01   -0.269795801639556876E+01    0.360116067663669985E-05   -0.373363637924194336E+01    0.126214144035188437E+10   -0.685836146725130824E+01    1
    0.524640911281363132E-03   -0.171328601241111755E+01   -0.264273419380187979E+01    0.140652483270080079E-11   -0.687729167938232422E+01    0.126214151146048927E+10   -0.685961146725128224E+01    1
    0.961240368994774981E-03   -0.204734697937965393E+01   -0.193687984943389901E+01    0.521702123635572402E-14   -0.521696805953979492E+01    0.126214156744522500E+10   -0.686086146725129442E+01    1
    0.542107144531222716E-03   -0.167425328493118286E+01   -0.246967728137969988E+01    0.264526943556829415E-09   -0.715558338165283203E+01    0.126214158242465472E+10   -0.686211146725130838E+01    1
    0.502699373625221696E-03   -0.177173536419868460E+01   -0.286437828540802020E+01    0.455211346838567999E-13   -0.342524385452270508E+01    0.126214168806284499E+10   -0.686336146725129570E+01    1
    0.830743796095556662E-03   -0.221676219701766941E+01   -0.241679019927978533E+01    0.914856805716612251E-10   -0.601869106292724609E+01    0.126214178127656603E+10   -0.686461146725127946E+01    1
    0.544468846178192286E-03   -0.167170933485031137E+01   -0.231830155849456787E+01    0.532937798633043841E-12   -0.146009159088134766E+01    0.126214179550870728E+10   -0.686586146725128454E+01    1
    0.503797377675409448E-03   -0.177000877261161804E+01   -0.276573314666748038E+01    0.224791773952104159E-14   -0.188176202774047852E+01    0.126214179951931977E+10   -0.686711146725127630E+01    1
    0.539377234504646017E-03   -0.172213655710220337E+01   -0.243350737094879133E+01    0.409918071489037049E-04   -0.177421522140502930E+01    0.126214183503936148E+10   -0.686836146725126806E+01    1
    0.520021804740290316E-03   -0.172026614546775836E+01   -0.203937478065490740E+01    0.543643786647240502E-11   -0.269410181045532227E+01    0.126214189267101669E+10   -0.686961146725125893E+01    1
    0.601698850946406558E-03   -0.179983009099960345E+01   -0.290409736633300763E+01    0.364870787382484246E-06   -0.734581947326660156E+01    0.126214190731134582E+10   -0.687086146725129332E+01    1
    0.581939216697731332E-03   -0.161496199965476994E+01   -0.281656515598297119E+01    0.978052902342980720E-12   -0.309469223022460938E+01    0.126214206157146406E+10   -0.687211146725134103E+01    1
    0.568417340972959817E-03   -0.162539923787117013E+01   -0.191049656867980966E+01    0.200893111342599194E-09   -0.157736825942993164E+01    0.126214210813505912E+10   -0.687336146725135499E+01    1
    0.880119690553771779E-03   -0.215351613163948041E+01   -0.255447335243225115E+01    0.132178894886995795E-11   -0.781715488433837891E+01    0.126214212435815287E+10   -0.687461146725131744E+01    1
